id_subsistema_terminalde;nom_subsistema_terminalde;id_subsistema_terminalpara;nom_subsistema_terminalpara;id_estado_terminalde;nom_estado_de;id_estado_terminalpara;nom_estado_para;nom_subestacao_de;nom_subestacao_para;val_niveltensao_kv;nom_tipoderede;nom_tipolinha;nom_agenteproprietario;nom_linhadetransmissao;dat_entradaoperacao;dat_desativacao;val_comprimento
SE;SUDESTE;SE;SUDESTE;MS;MATO GROSSO DO SUL;MS;MATO GROSSO DO SUL;IL.SOLTEIRA 2;INOCENCIA;230.0;BASICA;LINHA DE TRANSMISSÃO;ITATIM;LT  230 kV IL.SOLTEIRA 2        / INOCENCIA            C 1  MS;2011-05-15;;79.2
SE;SUDESTE;SE;SUDESTE;MS;MATO GROSSO DO SUL;MS;MATO GROSSO DO SUL;IL.SOLTEIRA 2;INOCENCIA;230.0;BASICA;LINHA DE TRANSMISSÃO;ITATIM;LT  230 kV IL.SOLTEIRA 2        / INOCENCIA            C 2  MS;2011-05-15;;79.2
SE;SUDESTE;SE;SUDESTE;MS;MATO GROSSO DO SUL;MS;MATO GROSSO DO SUL;IL.SOLTEIRA 2;INOCENCIA;230.0;BASICA;LINHA DE TRANSMISSÃO;ITATIM;LT  230 kV IL.SOLTEIRA 2        / INOCENCIA            C 3  MS;2011-05-15;;79.2
SE;SUDESTE;SE;SUDESTE;MS;MATO GROSSO DO SUL;MS;MATO GROSSO DO SUL;IMBIRUSSU;RIO BRILHANTE;230.0;BASICA;LINHA DE TRANSMISSÃO;PORTO PRIMAVERA;LT  230 kV IMBIRUSSU            / RIO BRILHANTE        C 1  MS;2010-11-16;;150.2
SE;SUDESTE;SE;SUDESTE;MS;MATO GROSSO DO SUL;MS;MATO GROSSO DO SUL;IMBIRUSSU;SIDROLANDIA 2;230.0;BASICA;LINHA DE TRANSMISSÃO;BRILHANTE;LT  230 kV IMBIRUSSU            / SIDROLANDIA 2        C 1  MS;2010-11-12;;43.4
SE;SUDESTE;SE;SUDESTE;MS;MATO GROSSO DO SUL;SP;SAO PAULO;IVINHEMA 2;N.P.PRIMAVERA;230.0;BASICA;LINHA DE TRANSMISSÃO;PORTO PRIMAVERA;LT  230 kV IVINHEMA 2           / N.P.PRIMAVERA        C 1  MS/SP;2011-01-28;;66.0
SE;SUDESTE;SE;SUDESTE;MS;MATO GROSSO DO SUL;SP;SAO PAULO;IVINHEMA 2;N.P.PRIMAVERA;230.0;BASICA;LINHA DE TRANSMISSÃO;EKTT 12-A;LT  230 kV IVINHEMA 2           / N.P.PRIMAVERA        C 2  MS/SP;2020-12-27;;64.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;BARRA PEIXE;RONDONOPOLIS;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV BARRA PEIXE          / RONDONOPOLIS         C 1  MT;2008-05-10;;217.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;BARRA PEIXE;RONDONOPOLIS;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV BARRA PEIXE          / RONDONOPOLIS         C 2  MT;1990-12-31;;217.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;BRASNORTE;JUINA;230.0;BASICA;LINHA DE TRANSMISSÃO;EBTE;LT  230 kV BRASNORTE            / JUINA                C 1  MT;2011-06-18;;207.5
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;BRASNORTE;JUINA;230.0;BASICA;LINHA DE TRANSMISSÃO;EBTE;LT  230 kV BRASNORTE            / JUINA                C 2  MT;2011-06-18;;207.5
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;BRASNORTE;NOVA MUTUM;230.0;BASICA;LINHA DE TRANSMISSÃO;BRASNORTE;LT  230 kV BRASNORTE            / NOVA MUTUM           C 1  MT;2009-11-18;;273.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;BRASNORTE;NOVA MUTUM;230.0;BASICA;LINHA DE TRANSMISSÃO;BRASNORTE;LT  230 kV BRASNORTE            / NOVA MUTUM           C 2  MT;2009-11-18;;273.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;BRASNORTE;PARECIS;230.0;BASICA;LINHA DE TRANSMISSÃO;EBTE;LT  230 kV BRASNORTE            / PARECIS              C 1  MT;2011-05-06;;111.1
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;BRASNORTE;PARECIS;230.0;BASICA;LINHA DE TRANSMISSÃO;EBTE;LT  230 kV BRASNORTE            / PARECIS              C 2  MT;2011-04-08;;111.1
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;CANARANA;PARANATINGA;230.0;BASICA;LINHA DE TRANSMISSÃO;CANARANA;LT  230 kV CANARANA             / PARANATINGA          C 1  MT;2018-06-03;;275.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;COXIPO;NOBRES;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV COXIPO               / NOBRES               C 1  MT;2001-04-29;;105.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;COXIPO;NOVA MUTUM;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV COXIPO               / NOVA MUTUM           C 1  MT;1990-12-31;2001-04-29;5.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;COXIPO;SE CUIABA;230.0;BASICA;LINHA DE TRANSMISSÃO;AETE;LT  230 kV COXIPO               / SE CUIABA            C 1  MT;2005-08-19;;17.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;COXIPO;SE CUIABA;230.0;BASICA;LINHA DE TRANSMISSÃO;AETE;LT  230 kV COXIPO               / SE CUIABA            C 2  MT;2005-08-19;;17.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;COXIPO;SINOP;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV COXIPO               / SINOP                C 1  MT;1990-12-31;2001-04-29;450.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;COXIPO;VARZ.GRANDE 2;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV COXIPO               / VARZ.GRANDE 2        C 1  MT;2016-06-19;;25.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;COXIPO;VARZ.GRANDE 2;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV COXIPO               / VARZ.GRANDE 2        C 2  MT;2012-12-09;;25.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;DARDANELOS;JUINA;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;AGUAS DA PEDRA;LT  230 kV DARDANELOS           / JUINA                C 1  MT;2011-07-29;;168.5
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;DARDANELOS;JUINA;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;AGUAS DA PEDRA;LT  230 kV DARDANELOS           / JUINA                C 2  MT;2011-07-29;;168.5
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;ITIQUIRA I;ITIQUIRA II;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;ITIQUIRA;LT  230 kV ITIQUIRA I           / ITIQUIRA II          C 1  MT;2002-10-24;;0.1
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;ITIQUIRA I;ITIQUIRA II;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;ITIQUIRA;LT  230 kV ITIQUIRA I           / ITIQUIRA II          C 2  MT;2002-10-24;;0.1
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;ITIQUIRA I;RONDONOPOLIS;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;ITIQUIRA;LT  230 kV ITIQUIRA I           / RONDONOPOLIS         C 1  MT;2002-10-24;;78.82
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;JAURU;COXIPO;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV JAURU                / COXIPO               C 1  MT;2003-06-15;2016-06-19;365.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;JAURU;COXIPO;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV JAURU                / COXIPO               C 2  MT;2003-06-15;2012-12-09;365.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;JAURU;JUBA;230.0;BASICA;LINHA DE TRANSMISSÃO;BRASNORTE;LT  230 kV JAURU                / JUBA                 C 1  MT;2009-09-24;;129.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;JAURU;JUBA;230.0;BASICA;LINHA DE TRANSMISSÃO;BRASNORTE;LT  230 kV JAURU                / JUBA                 C 2  MT;2009-09-24;;129.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;JAURU;VARZ.GRANDE 2;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV JAURU                / VARZ.GRANDE 2        C 1  MT;2016-06-22;;341.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;JAURU;VARZ.GRANDE 2;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV JAURU                / VARZ.GRANDE 2        C 2  MT;2012-12-09;;341.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;JUBA;BRASNORTE;230.0;BASICA;LINHA DE TRANSMISSÃO;EBTE;LT  230 kV JUBA                 / BRASNORTE            C 1  MT;2010-12-20;;232.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;JUBA;BRASNORTE;230.0;BASICA;LINHA DE TRANSMISSÃO;EBTE;LT  230 kV JUBA                 / BRASNORTE            C 2  MT;2010-12-20;;232.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;L.D.RIO VERDE;SORRISO;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV L.D.RIO VERDE        / SORRISO              C 1  MT;2012-11-02;;52.5
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;MANSO;NOBRES;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;FURNAS;LT  230 kV MANSO                / NOBRES               C 1  MT;1990-12-31;;66.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;NOBRES;NOVA MUTUM;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV NOBRES               / NOVA MUTUM           C 1  MT;2009-11-15;;110.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;NOBRES;NOVA MUTUM;230.0;BASICA;LINHA DE TRANSMISSÃO;ETEM;LT  230 kV NOBRES               / NOVA MUTUM           C 2  MT;2011-12-15;;105.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;NOBRES;SINOP;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV NOBRES               / SINOP                C 1  MT;2001-04-29;2009-11-15;345.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;NOVA MUTUM;L.D.RIO VERDE;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV NOVA MUTUM           / L.D.RIO VERDE        C 1  MT;2012-11-02;;93.8
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;NOVA MUTUM;SINOP;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV NOVA MUTUM           / SINOP                C 1  MT;2009-11-15;2010-05-23;236.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;NOVA MUTUM;SORRISO;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV NOVA MUTUM           / SORRISO              C 1  MT;2010-05-23;2012-11-02;149.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;NOVA MUTUM;SORRISO;230.0;BASICA;LINHA DE TRANSMISSÃO;EBTE;LT  230 kV NOVA MUTUM           / SORRISO              C 2  MT;2011-03-23;;145.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;PONTE PEDRA;RONDONOPOLIS;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;ENGIE;LT  230 kV PONTE PEDRA          / RONDONOPOLIS         C 1  MT;2004-07-30;;130.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;RIBEIRAOZINHO;BARRA PEIXE;230.0;BASICA;LINHA DE TRANSMISSÃO;ITE;LT  230 kV RIBEIRAOZINHO        / BARRA PEIXE          C 1  MT;2006-12-20;;3.4
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;RIBEIRAOZINHO;BARRA PEIXE;230.0;BASICA;LINHA DE TRANSMISSÃO;ITE;LT  230 kV RIBEIRAOZINHO        / BARRA PEIXE          C 2  MT;2006-12-20;;3.4
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;RONDONOPOLIS;COXIPO;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV RONDONOPOLIS         / COXIPO               C 1  MT;1990-12-31;;188.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;RONDONOPOLIS;COXIPO;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV RONDONOPOLIS         / COXIPO               C 2  MT;1990-12-31;;188.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;SE CUIABA;NOBRES;230.0;BASICA;LINHA DE TRANSMISSÃO;ETEM;LT  230 kV SE CUIABA            / NOBRES               C 1  MT;2011-12-15;;130.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;SE CUIABA;RONDONOPOLIS;230.0;BASICA;LINHA DE TRANSMISSÃO;AETE;LT  230 kV SE CUIABA            / RONDONOPOLIS         C 1  MT;2005-08-21;;171.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;SINOP;SORRISO;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV SINOP                / SORRISO              C 1  MT;2010-05-23;;86.0
SE;SUDESTE;SE;SUDESTE;MT;MATO GROSSO;MT;MATO GROSSO;SINOP;SORRISO;230.0;BASICA;LINHA DE TRANSMISSÃO;EBTE;LT  230 kV SINOP                / SORRISO              C 2  MT;2011-03-18;;76.1
SE;SUDESTE;;;MT;MATO GROSSO;;;LUCAS R.VERDE;;230.0;COMPLEMENTAR;RAMAL DE LINHA;ENERGISA MT;RL  230 kV LUCAS R.VERDE        /   DLRV C  1 MT;1990-12-31;2015-04-03;0.1
SE;SUDESTE;;;MT;MATO GROSSO;;;NOVA MUTUM;;230.0;BASICA;RAMAL DE LINHA;ELETRONORTE;RL  230 kV NOVA MUTUM           /   DNM1 C  1 MT;2001-04-29;2009-11-15;0.1
SE;SUDESTE;;;MT;MATO GROSSO;;;NOVA MUTUM;;230.0;BASICA;RAMAL DE LINHA;ELETRONORTE;RL  230 kV NOVA MUTUM           /   DNMU C  1 MT;1990-12-31;2009-11-15;0.0
SE;SUDESTE;;;MT;MATO GROSSO;;;SORRISO;;230.0;BASICA;RAMAL DE LINHA;ELETRONORTE;RL  230 kV SORRISO              /    DSS C  1 MT;1990-12-31;2001-04-29;0.0
SE;SUDESTE;;;MT;MATO GROSSO;;;SORRISO;;230.0;BASICA;RAMAL DE LINHA;ELETRONORTE;RL  230 kV SORRISO              /   DSS1 C  1 MT;2001-04-29;2010-05-23;0.1
N;NORTE;N;NORTE;PA;PARA;PA;PARA;ALTAMIRA;RUROPOLIS;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV ALTAMIRA             / RUROPOLIS            C 1  PA;1990-12-31;2016-06-19;337.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;ALTAMIRA;SE PIMENTAL;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;NORTE ENERGIA SA;LT  230 kV ALTAMIRA             / SE PIMENTAL          C 1  PA;2016-04-03;;61.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;ALTAMIRA;TRANSAMAZONIC;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV ALTAMIRA             / TRANSAMAZONIC        C 1  PA;2016-06-19;;184.6
N;NORTE;N;NORTE;PA;PARA;PA;PARA;ALTAMIRA;TRANSAMAZONIC;230.0;BASICA;LINHA DE TRANSMISSÃO;EQUATORIAL 8;LT  230 kV ALTAMIRA             / TRANSAMAZONIC        C 2  PA;2020-01-12;;188.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;ALTAMIRA;XINGU;230.0;BASICA;LINHA DE TRANSMISSÃO;EQUATORIAL 8;LT  230 kV ALTAMIRA             / XINGU                C 1  PA;2019-09-24;;61.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;CARAJAS;INTEGRADORA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV CARAJAS              / INTEGRADORA          C 1  PA;1990-12-31;;75.3
N;NORTE;N;NORTE;PA;PARA;PA;PARA;CARAJAS;INTEGRADORA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV CARAJAS              / INTEGRADORA          C 2  PA;2008-04-06;;83.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;CARAJAS;INTEGRADORA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV CARAJAS              / INTEGRADORA          C 3  PA;2009-04-19;;83.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;CARAJAS;MARABA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV CARAJAS              / MARABA               C 1  PA;2009-04-19;;145.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;CASTANHAL;MARITUBA;230.0;BASICA;LINHA DE TRANSMISSÃO;EQUATORIAL 7;LT  230 kV CASTANHAL            / MARITUBA             C 1  PA;2020-12-29;;68.6
N;NORTE;N;NORTE;PA;PARA;PA;PARA;CASTANHAL;SANTA MARIA;230.0;BASICA;LINHA DE TRANSMISSÃO;ERTE;LT  230 kV CASTANHAL            / SANTA MARIA          C 1  PA;2012-06-24;;24.68
N;NORTE;N;NORTE;PA;PARA;PA;PARA;CASTANHAL;SANTA MARIA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV CASTANHAL            / SANTA MARIA          C 2  PA;2012-11-18;;25.04
N;NORTE;N;NORTE;PA;PARA;PA;PARA;CASTANHAL;UTINGA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV CASTANHAL            / UTINGA               C 1  PA;2012-11-18;;69.27
N;NORTE;N;NORTE;PA;PARA;PA;PARA;CASTANHAL;VILA DO CONDE;230.0;BASICA;LINHA DE TRANSMISSÃO;ERTE;LT  230 kV CASTANHAL            / VILA DO CONDE        C 1  PA;2012-06-24;;130.15
N;NORTE;N;NORTE;PA;PARA;PA;PARA;GUAMA;MARITUBA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV GUAMA                / MARITUBA             C 1  PA;2020-08-16;;10.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;GUAMA;MARITUBA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV GUAMA                / MARITUBA             C 2  PA;2020-08-30;;2.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;GUAMA;UTINGA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV GUAMA                / UTINGA               C 1  PA;1990-12-31;2020-08-16;19.1
N;NORTE;N;NORTE;PA;PARA;PA;PARA;GUAMA;UTINGA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV GUAMA                / UTINGA               C 2  PA;1990-12-31;2020-08-30;19.1
N;NORTE;N;NORTE;PA;PARA;PA;PARA;INTEGRADORA;ONCA PUMA;230.0;BASICA;LINHA DE TRANSMISSÃO;OURILANDIA;LT  230 kV INTEGRADORA          / ONCA PUMA            C 1  PA;1990-12-31;;181.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;INTEGRADORA;ONCA PUMA;230.0;BASICA;LINHA DE TRANSMISSÃO;OURILANDIA;LT  230 kV INTEGRADORA          / ONCA PUMA            C 2  PA;1990-12-31;;181.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;INTEGRADORA;XINGUARA 2;230.0;BASICA;LINHA DE TRANSMISSÃO;ATLANTICO;LT  230 kV INTEGRADORA          / XINGUARA 2           C 1  PA;2013-09-07;;79.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;INTEGRADORA;XINGUARA 2;230.0;BASICA;LINHA DE TRANSMISSÃO;ENERGISA PARÁ II;LT  230 kV INTEGRADORA          / XINGUARA 2           C 2  PA;2021-02-16;;72.3
N;NORTE;N;NORTE;PA;PARA;PA;PARA;ITACAIUNAS;CARAJAS;230.0;BASICA;LINHA DE TRANSMISSÃO;ATE III;LT  230 kV ITACAIUNAS           / CARAJAS              C 1  PA;2008-04-27;;110.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;ITACAIUNAS;CARAJAS;230.0;BASICA;LINHA DE TRANSMISSÃO;ATE III;LT  230 kV ITACAIUNAS           / CARAJAS              C 2  PA;2008-04-27;;110.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;ITACAIUNAS;CARAJAS;230.0;BASICA;LINHA DE TRANSMISSÃO;EVOLTZ VIII;LT  230 kV ITACAIUNAS           / CARAJAS              C 3  PA;2014-01-30;;108.0
N;NORTE;N;NORTE;PA;PARA;AP;AMAPA;JURUPARI;LARANJAL;230.0;BASICA;LINHA DE TRANSMISSÃO;LMTE;LT  230 kV JURUPARI             / LARANJAL             C 1  PA/AP;2014-01-21;;105.0
N;NORTE;N;NORTE;PA;PARA;AP;AMAPA;JURUPARI;LARANJAL;230.0;BASICA;LINHA DE TRANSMISSÃO;LMTE;LT  230 kV JURUPARI             / LARANJAL             C 2  PA/AP;2014-01-21;;105.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;MARITUBA;UTINGA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV MARITUBA             / UTINGA               C 1  PA;2020-08-16;;10.1
N;NORTE;N;NORTE;PA;PARA;PA;PARA;MARITUBA;UTINGA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV MARITUBA             / UTINGA               C 2  PA;2020-08-30;;2.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;MIRAMAR;UTINGA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV MIRAMAR              / UTINGA               C 1  PA;2016-04-19;;15.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;MIRAMAR;UTINGA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV MIRAMAR              / UTINGA               C 2  PA;2016-04-19;;15.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;RUROPOLIS;TRANSAMAZONIC;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV RUROPOLIS            / TRANSAMAZONIC        C 1  PA;2016-06-19;;145.4
N;NORTE;N;NORTE;PA;PARA;PA;PARA;SANT. ARAGUAIA;XINGUARA 2;230.0;BASICA;LINHA DE TRANSMISSÃO;ENERGISA PARÁ;LT  230 kV SANT. ARAGUAIA       / XINGUARA 2           C 1  PA;2020-11-13;;296.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;SANT. ARAGUAIA;XINGUARA 2;230.0;BASICA;LINHA DE TRANSMISSÃO;ENERGISA PARÁ;LT  230 kV SANT. ARAGUAIA       / XINGUARA 2           C 2  PA;2020-11-13;;296.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;TAPAJOS II;TRANSAMAZONIC;230.0;BASICA;LINHA DE TRANSMISSÃO;EQUATORIAL 8;LT  230 kV TAPAJOS II           / TRANSAMAZONIC        C 1  PA;2020-01-12;;187.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;TUCURUI;ALTAMIRA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV TUCURUI              / ALTAMIRA             C 1  PA;1998-06-06;;325.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;UHE PIMENTAL;SE PIMENTAL;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;NORTE ENERGIA SA;LT  230 kV UHE PIMENTAL         / SE PIMENTAL          C 1  PA;2016-04-28;;5.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;UHE PIMENTAL;SE PIMENTAL;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;NORTE ENERGIA SA;LT  230 kV UHE PIMENTAL         / SE PIMENTAL          C 2  PA;2016-08-05;;5.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;UHE PIMENTAL;SE PIMENTAL;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;NORTE ENERGIA SA;LT  230 kV UHE PIMENTAL         / SE PIMENTAL          C 3  PA;2017-01-06;;5.0
N;NORTE;N;NORTE;PA;PARA;PA;PARA;UTINGA;SANTA MARIA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV UTINGA               / SANTA MARIA          C 1  PA;1997-11-11;2012-11-18;93.8
N;NORTE;N;NORTE;PA;PARA;PA;PARA;VILA DO CONDE;GUAMA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV VILA DO CONDE        / GUAMA                C 1  PA;1990-12-31;;49.3
N;NORTE;N;NORTE;PA;PARA;PA;PARA;VILA DO CONDE;GUAMA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETRONORTE;LT  230 kV VILA DO CONDE        / GUAMA                C 2  PA;1992-01-30;;49.3
N;NORTE;N;NORTE;PA;PARA;PA;PARA;VILA DO CONDE;SANTA MARIA;230.0;BASICA;LINHA DE TRANSMISSÃO;ERTE;LT  230 kV VILA DO CONDE        / SANTA MARIA          C 1  PA;2004-09-15;2012-06-24;142.0
N;NORTE;;;PA;PARA;;;TRANSAMAZONIC;;230.0;BASICA;RAMAL DE LINHA;ELETRONORTE;RL  230 kV TRANSAMAZONIC        /   DTTM C  1 PA;1990-12-31;2016-05-17;0.1
N;NORTE;;;PA;PARA;;;XINGU;;230.0;BASICA;RAMAL DE LINHA;LXTE;RL  230 kV XINGU                /   DXNG C  1 PA;2014-10-01;2019-09-24;0.5
