,embedding_d,channels,train_split,mse,mae,r2
1735,4,16,0.4,0.092362575,0.23869693,0.17114698247409066
1736,4,16,0.4,0.14879152,0.32057914,-0.1779763833512107
1737,4,16,0.4,0.12391395,0.26855943,0.0127823851600527
1738,4,16,0.4,0.14570427,0.31602755,-0.20501444174708672
1739,4,16,0.4,0.15105414,0.31386274,-0.2846123616502425
1740,4,16,0.4,0.13619202,0.31691626,-0.24866735677056195
1741,4,16,0.4,0.11116729,0.27519846,-0.013780332837841414
1742,4,16,0.4,0.14140932,0.29613528,-0.3686770044735772
1743,4,16,0.4,0.12307255,0.28539458,-0.14250552260305605
1744,4,16,0.4,0.1430774,0.32267895,-0.16117925826959123
1745,4,16,0.4,0.16781984,0.34320417,-0.35602660927945506
1746,4,16,0.4,0.050358687,0.19301577,0.45918186729563637
1747,4,16,0.4,0.1274084,0.28787714,-0.023136587193986147
1748,4,16,0.4,0.101659514,0.26882848,-0.040116399334404695
1749,4,16,0.4,0.14533274,0.30101493,-0.5448307541697834
1750,4,16,0.5,0.06644229,0.20365776,0.36390831810009283
1751,4,16,0.5,0.15341198,0.31449148,-0.3444621577772975
1752,4,16,0.5,0.10734911,0.28862488,0.08399799076746117
1753,4,16,0.5,0.12623164,0.2870639,0.032852436001234664
1754,4,16,0.5,0.13482054,0.3133774,-0.03284943167627352
1755,4,16,0.5,0.09528217,0.24586506,0.23069159373871218
1756,4,16,0.5,0.17266388,0.33266127,-0.3914351204733524
1757,4,16,0.5,0.11547678,0.2542593,-0.14171018290783555
1758,4,16,0.5,0.13735327,0.29805925,-0.2466327009983207
1759,4,16,0.5,0.103934765,0.2641292,-0.07355883117346229
1760,4,16,0.5,0.07854612,0.23901768,-0.010496697871308136
1761,4,16,0.5,0.074125275,0.21845745,0.14342699424095862
1762,4,16,0.5,0.15115258,0.31199816,-0.14265028421007275
1763,4,16,0.5,0.10317543,0.2764204,0.0163472272793741
1764,4,16,0.5,0.08692752,0.2161317,-0.25514046111726474
1765,4,16,0.5,0.17822255,0.34374285,-0.3938032919342409
1766,4,16,0.5,0.08638427,0.21580982,0.23972317253738828
1767,4,16,0.5,0.11637568,0.2850341,0.03664341253991976
1768,4,16,0.5,0.14996696,0.3301334,-0.12260396828897746
1769,4,16,0.5,0.163692,0.33356082,-0.3135599614633149
1770,4,16,0.5,0.13973282,0.2708222,-0.25482869239932615
1771,4,16,0.5,0.117140196,0.27185705,-0.11928647650980673
1772,4,16,0.5,0.14813419,0.31303945,-0.7031809137647225
1773,4,16,0.5,0.08232857,0.24025424,0.1628054618148691
1774,4,16,0.5,0.20037413,0.36160856,-1.421280895147948
1775,4,16,0.5,0.14022158,0.29812813,-0.2091153524617495
1776,4,16,0.5,0.1627417,0.32770172,-0.5457027319375032
1777,4,16,0.5,0.090030834,0.22142921,0.03997694915940653
1778,4,16,0.5,0.19734618,0.3395476,-0.7477678703168644
1779,4,16,0.5,0.07834093,0.22748215,0.2532861915183767
1780,4,16,0.5,0.13322067,0.32465342,-0.4493233430474872
1781,4,16,0.5,0.100410685,0.24507056,0.11027012953730086
1782,4,16,0.5,0.14261426,0.29433626,-0.2523132791145657
1783,4,16,0.5,0.14118065,0.26598942,-0.302224970148546
1784,4,16,0.5,0.102831595,0.24821956,0.13415691253262108
1785,4,16,0.5,0.105158255,0.27456057,-0.06508180530611885
1786,4,16,0.5,0.11717297,0.28025928,0.04603006368445606
1787,4,16,0.5,0.10608858,0.27276385,0.00234519313895154
1788,4,16,0.5,0.09769861,0.25870532,0.09377109944100581
1789,4,16,0.5,0.090016134,0.24095237,0.08470814489192346
1790,4,16,0.5,0.17896092,0.33810133,-0.7972880302835199
1791,4,16,0.5,0.13211589,0.32762524,-0.47338483132912246
1792,4,16,0.5,0.09086748,0.24134143,-0.030184049587452577
1793,4,16,0.5,0.1305005,0.28614107,-0.09694187361537998
1794,4,16,0.5,0.08806378,0.23270546,0.11944408430903075
1795,4,16,0.5,0.10288894,0.2537881,0.09045343884552592
1796,4,16,0.5,0.13240121,0.28186512,-0.28491063602582933
1797,4,16,0.5,0.12374209,0.27989528,-0.38295182716115117
1798,4,16,0.5,0.12929375,0.3076719,-0.20169452805299937
1799,4,16,0.5,0.17679249,0.34164453,-1.106303162911701
1800,4,32,0.2,0.29760617,0.43879646,-1.7863609981562587
1801,4,32,0.2,0.39929947,0.46493018,-2.5458153861432793
1802,4,32,0.2,0.45649573,0.5184064,-3.4890973285256415
1803,4,32,0.2,0.13490227,0.30730572,-0.3089331927350558
1804,4,32,0.2,0.18604192,0.34471518,-0.6875658871279551
1805,4,32,0.2,0.2158029,0.3798825,-0.8130513802601198
1806,4,32,0.2,0.35004124,0.37507465,-2.712943018455144
1807,4,32,0.2,0.27037367,0.4250018,-1.2674999709839296
1808,4,32,0.2,0.36074945,0.46870303,-2.510141758865925
1809,4,32,0.2,0.19803454,0.35847467,-0.7685000518869878
1810,4,32,0.2,0.17050427,0.33861214,-0.7043790980369466
1811,4,32,0.2,0.6217358,0.67369,-5.251139057679146
1812,4,32,0.2,0.15180108,0.31072497,-0.4672511451455883
1813,4,32,0.2,0.14220004,0.31989452,-0.23959890629939906
1814,4,32,0.2,0.12762213,0.3028949,-0.17915390124480268
1815,4,32,0.2,0.10300125,0.23709545,0.10466082824942802
1816,4,32,0.2,0.77523756,0.68300843,-6.348708838854616
1817,4,32,0.2,0.14463907,0.32431445,-0.29359120707078246
1818,4,32,0.2,0.108905986,0.25645223,0.021627012414397906
1819,4,32,0.2,0.15936929,0.27986693,-0.48914244319209343
1820,4,32,0.2,0.12004112,0.26189387,-0.014263500044422006
1821,4,32,0.2,0.113227755,0.2753743,-0.028489080042137793
1822,4,32,0.2,0.26967427,0.40801185,-2.242984767785966
1823,4,32,0.2,0.1960551,0.34517607,-0.8566602915483255
1824,4,32,0.2,0.16784376,0.32575327,-0.7833266732582971
1825,4,32,0.2,0.20158765,0.346495,-0.9078453656238399
1826,4,32,0.2,0.27624574,0.44201827,-2.112859360866865
1827,4,32,0.2,0.38841873,0.48104975,-2.43290516937385
1828,4,32,0.2,0.15057147,0.29486063,-0.34553359849844045
1829,4,32,0.2,0.11887145,0.2555358,-0.040085059736252315
1830,4,32,0.2,0.100482814,0.2516047,0.12854897042614755
1831,4,32,0.2,0.16550773,0.34914464,-0.832016556845794
1832,4,32,0.2,0.21182953,0.35183802,-0.9713129313952431
1833,4,32,0.2,0.18285894,0.3131607,-0.45149714600927093
1834,4,32,0.2,0.14005692,0.2989514,-0.5072152491621666
1835,4,32,0.2,0.24620347,0.3664333,-1.0214375182802127
1836,4,32,0.2,0.13215922,0.29139212,-0.16677594321155964
1837,4,32,0.2,0.14678109,0.32800588,-0.46335980555273015
1838,4,32,0.2,0.47665918,0.54587775,-3.359642526738135
1839,4,32,0.2,0.2263402,0.36555117,-0.9565752870313695
1840,4,32,0.2,0.19190107,0.31993362,-0.8575665572799767
1841,4,32,0.2,0.18988658,0.3450666,-0.9000648878328534
1842,4,32,0.2,0.19550985,0.34652233,-1.1003831493926044
1843,4,32,0.2,0.19038104,0.34985334,-0.7268813221903676
1844,4,32,0.2,0.13526466,0.27486154,-0.11232407611805661
1845,4,32,0.2,0.1354762,0.28034,-0.13622513992508334
1846,4,32,0.2,0.13685314,0.2963246,-0.14958162984254564
1847,4,32,0.2,0.39281258,0.47623512,-2.852613460320805
1848,4,32,0.2,0.15696849,0.31259933,-0.4088024246989901
1849,4,32,0.2,0.21822232,0.35919037,-0.9955126581591769
1850,4,32,0.3,0.10366544,0.24427082,0.042340354983843254
1851,4,32,0.3,0.10902965,0.2522386,-0.1136655355371583
1852,4,32,0.3,0.23177223,0.3470115,-0.9636913330182482
1853,4,32,0.3,0.14892192,0.31965342,-0.3468717963462993
1854,4,32,0.3,0.14973174,0.303899,-0.40227443084221437
1855,4,32,0.3,0.13744241,0.28875238,-0.25321772547570354
1856,4,32,0.3,0.21462257,0.35978648,-1.0144130238369948
1857,4,32,0.3,0.14825013,0.31278616,-0.3713406912089343
1858,4,32,0.3,0.14322379,0.29863265,-0.2787043293562794
1859,4,32,0.3,0.11586875,0.26525208,-0.01351370221526027
1860,4,32,0.3,0.31856194,0.40604457,-1.560647627423148
1861,4,32,0.3,0.1284943,0.30315486,-0.016428357614036493
1862,4,32,0.3,0.14611778,0.30521366,-0.42882524108618636
1863,4,32,0.3,0.25699422,0.38132858,-0.985027269804102
