,k,train_split,channels,regular_precision,regular_recall,regular_f1-score,regular_support,critical_precision,critical_recall,critical_f1-score,critical_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,accuracy
1446,2,0.5,32,0.3333333333333333,0.6666666666666666,0.4444444444444444,3,0.8,0.5,0.6153846153846154,8,0.5666666666666667,0.5833333333333333,0.5299145299145299,11,0.6727272727272727,0.5454545454545454,0.5687645687645687,11,0.5454545454545454
1447,2,0.5,32,1.0,0.3333333333333333,0.5,3,0.8,1.0,0.888888888888889,8,0.9,0.6666666666666666,0.6944444444444444,11,0.8545454545454546,0.8181818181818182,0.7828282828282828,11,0.8181818181818182
1448,2,0.5,32,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.75,0.75,0.75,8,0.5416666666666666,0.5416666666666666,0.5416666666666666,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,11,0.6363636363636364
1449,2,0.5,32,0.5,0.6666666666666666,0.5714285714285715,3,0.8571428571428571,0.75,0.7999999999999999,8,0.6785714285714286,0.7083333333333333,0.6857142857142857,11,0.7597402597402598,0.7272727272727273,0.7376623376623376,11,0.7272727272727273
1450,2,0.5,64,0.5,0.6666666666666666,0.5714285714285715,3,0.8571428571428571,0.75,0.7999999999999999,8,0.6785714285714286,0.7083333333333333,0.6857142857142857,11,0.7597402597402598,0.7272727272727273,0.7376623376623376,11,0.7272727272727273
1451,2,0.5,64,0.2727272727272727,1.0,0.42857142857142855,3,0.0,0.0,0.0,8,0.13636363636363635,0.5,0.21428571428571427,11,0.07438016528925619,0.2727272727272727,0.11688311688311687,11,0.2727272727272727
1452,2,0.5,64,1.0,0.3333333333333333,0.5,3,0.8,1.0,0.888888888888889,8,0.9,0.6666666666666666,0.6944444444444444,11,0.8545454545454546,0.8181818181818182,0.7828282828282828,11,0.8181818181818182
1453,2,0.5,64,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.75,0.75,0.75,8,0.5416666666666666,0.5416666666666666,0.5416666666666666,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,11,0.6363636363636364
1454,2,0.5,64,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.75,0.75,0.75,8,0.5416666666666666,0.5416666666666666,0.5416666666666666,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,11,0.6363636363636364
1455,2,0.5,64,0.2857142857142857,0.6666666666666666,0.4,3,0.75,0.375,0.5,8,0.5178571428571428,0.5208333333333333,0.45,11,0.6233766233766234,0.45454545454545453,0.4727272727272727,11,0.45454545454545453
