,k,train_split,channels,regular_precision,regular_recall,regular_f1-score,regular_support,critical_precision,critical_recall,critical_f1-score,critical_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,accuracy
952,4,0.5,64,0.9924242424242424,0.7844311377245509,0.8762541806020067,167,0.0,0.0,0.0,1,0.4962121212121212,0.39221556886227543,0.43812709030100333,168,0.9865169552669554,0.7797619047619048,0.8710383819079471,168,0.7797619047619048
953,4,0.5,64,1.0,0.25748502994011974,0.4095238095238095,167,0.008,1.0,0.015873015873015872,1,0.504,0.6287425149700598,0.2126984126984127,168,0.9940952380952381,0.26190476190476186,0.4071806500377929,168,0.2619047619047619
954,4,0.5,64,1.0,0.1437125748502994,0.2513089005235602,167,0.006944444444444444,1.0,0.013793103448275862,1,0.5034722222222222,0.5718562874251497,0.13255100198591802,168,0.9940889550264551,0.1488095238095238,0.24989511601715972,168,0.1488095238095238
955,4,0.5,64,0.9705882352941176,0.19760479041916168,0.3283582089552239,167,0.0,0.0,0.0,1,0.4852941176470588,0.09880239520958084,0.16417910447761194,168,0.9648109243697479,0.19642857142857142,0.3264036958066809,168,0.19642857142857142
956,4,0.5,64,0.9901960784313726,0.6047904191616766,0.7509293680297399,167,0.0,0.0,0.0,1,0.4950980392156863,0.3023952095808383,0.37546468401486993,168,0.9843020541549954,0.6011904761904762,0.7464595503628961,168,0.6011904761904762
957,4,0.5,64,1.0,0.10179640718562874,0.18478260869565216,167,0.006622516556291391,1.0,0.013157894736842105,1,0.5033112582781457,0.5508982035928144,0.09897025171624713,168,0.9940870387890255,0.10714285714285714,0.1837610330173259,168,0.10714285714285714
958,4,0.5,64,1.0,0.11976047904191617,0.21390374331550802,167,0.006756756756756757,1.0,0.013422818791946308,1,0.5033783783783784,0.5598802395209581,0.11366328105372717,168,0.9940878378378377,0.125,0.21271040447905823,168,0.125
959,4,0.5,64,0.9929078014184397,0.8383233532934131,0.909090909090909,167,0.0,0.0,0.0,1,0.49645390070921985,0.41916167664670656,0.4545454545454545,168,0.9869976359338062,0.8333333333333334,0.9036796536796535,168,0.8333333333333334
960,4,0.5,64,0.9878048780487805,0.48502994011976047,0.6506024096385542,167,0.0,0.0,0.0,1,0.49390243902439024,0.24251497005988024,0.3253012048192771,168,0.981925087108014,0.48214285714285715,0.6467297762478486,168,0.48214285714285715
961,4,0.5,64,1.0,0.2275449101796407,0.37073170731707317,167,0.007692307692307693,1.0,0.015267175572519085,1,0.5038461538461538,0.6137724550898204,0.19299944144479614,168,0.9940934065934066,0.23214285714285715,0.36861584700906985,168,0.23214285714285715
962,4,0.5,64,0.9767441860465116,0.25149700598802394,0.39999999999999997,167,0.0,0.0,0.0,1,0.4883720930232558,0.12574850299401197,0.19999999999999998,168,0.9709302325581396,0.25,0.3976190476190476,168,0.25
963,4,0.5,64,1.0,0.16167664670658682,0.27835051546391754,167,0.0070921985815602835,1.0,0.014084507042253521,1,0.5035460992907801,0.5808383233532934,0.14621751125308552,168,0.9940898345153665,0.16666666666666666,0.2767775035090267,168,0.16666666666666666
964,4,0.5,64,0.9930555555555556,0.8562874251497006,0.9196141479099679,167,0.0,0.0,0.0,1,0.4965277777777778,0.4281437125748503,0.45980707395498394,168,0.9871445105820106,0.8511904761904762,0.9141402541724085,168,0.8511904761904762
965,4,0.5,64,0.9882352941176471,0.5029940119760479,0.6666666666666666,167,0.0,0.0,0.0,1,0.49411764705882355,0.25149700598802394,0.3333333333333333,168,0.9823529411764705,0.5,0.6626984126984127,168,0.5
966,4,0.5,64,1.0,0.4311377245508982,0.602510460251046,167,0.010416666666666666,1.0,0.020618556701030924,1,0.5052083333333334,0.7155688622754491,0.3115645084760385,168,0.9941096230158729,0.43452380952380953,0.5990468179680103,168,0.43452380952380953
967,4,0.5,64,1.0,0.0718562874251497,0.1340782122905028,167,0.00641025641025641,1.0,0.012738853503184714,1,0.5032051282051282,0.5359281437125748,0.07340853289684375,168,0.9940857753357752,0.07738095238095238,0.13335595420248303,168,0.07738095238095238
968,4,0.5,64,0.9921259842519685,0.7544910179640718,0.8571428571428572,167,0.0,0.0,0.0,1,0.49606299212598426,0.3772455089820359,0.4285714285714286,168,0.986220472440945,0.7499999999999999,0.8520408163265307,168,0.75
969,4,0.5,64,0.9875,0.47305389221556887,0.6396761133603238,167,0.0,0.0,0.0,1,0.49375,0.23652694610778444,0.3198380566801619,168,0.9816220238095238,0.47023809523809523,0.6358685174474648,168,0.47023809523809523
970,4,0.5,64,1.0,0.7425149700598802,0.852233676975945,167,0.022727272727272728,1.0,0.044444444444444446,1,0.5113636363636364,0.8712574850299402,0.4483390607101947,168,0.9941829004329005,0.7440476190476191,0.8474254077346861,168,0.7440476190476191
971,4,0.5,64,0.9933774834437086,0.8982035928143712,0.9433962264150942,167,0.0,0.0,0.0,1,0.4966887417218543,0.4491017964071856,0.4716981132075471,168,0.9874645222327342,0.8928571428571429,0.937780772686433,168,0.8928571428571429
972,4,0.5,64,1.0,0.15568862275449102,0.26943005181347146,167,0.007042253521126761,1.0,0.013986013986013986,1,0.5035211267605634,0.5778443113772456,0.14170803289974274,168,0.99408953722334,0.16071428571428573,0.26790955158830804,168,0.16071428571428573
973,4,0.5,64,1.0,0.5988023952095808,0.7490636704119851,167,0.014705882352941176,1.0,0.028985507246376812,1,0.5073529411764706,0.7994011976047903,0.38902458882918095,168,0.9941351540616246,0.601190476190476,0.7447774908693326,168,0.6011904761904762
974,4,0.5,64,1.0,0.5688622754491018,0.7251908396946565,167,0.0136986301369863,1.0,0.027027027027027025,1,0.5068493150684932,0.784431137724551,0.3761089333608417,168,0.9941291585127201,0.5714285714285715,0.721035102714492,168,0.5714285714285714
975,4,0.5,64,1.0,0.07784431137724551,0.14444444444444443,167,0.0064516129032258064,1.0,0.012820512820512822,1,0.5032258064516129,0.5389221556886228,0.07863247863247863,168,0.9940860215053763,0.08333333333333333,0.14366096866096867,168,0.08333333333333333
976,4,0.5,64,1.0,0.2874251497005988,0.44651162790697674,167,0.008333333333333333,1.0,0.01652892561983471,1,0.5041666666666667,0.6437125748502994,0.23152027676340572,168,0.9940972222222222,0.2916666666666667,0.44395220706002947,168,0.2916666666666667
