,embedding_d,channels,train_split,mse,mae,r2,k
411,32,32,0.4,0.08645056,0.2393939,-0.11044404702188082,2
412,32,32,0.4,0.12536916,0.28093925,-0.8251850985607818,2
413,32,32,0.4,0.13788529,0.28614324,-0.05404347389624653,2
414,32,32,0.4,0.19218825,0.34362054,-0.4689796113232898,2
415,32,32,0.4,0.11175489,0.25946203,-0.11509559893915977,2
416,32,32,0.4,0.116916,0.23974918,-0.06826033019635025,2
417,32,32,0.4,0.14047132,0.28830466,-0.24850279833377864,2
418,32,32,0.4,0.07644785,0.22728024,-0.0137016530049765,2
419,32,32,0.4,0.1234947,0.27211133,-0.18888053507059732,2
420,32,32,0.4,0.11697022,0.26167637,-0.06795422312209598,2
421,32,32,0.4,0.11123538,0.26222643,-0.4732491881003813,2
422,32,32,0.4,0.11978136,0.28677252,-0.4921931164546516,2
423,32,32,0.4,0.13577357,0.28200674,-0.13675163742961738,2
424,32,32,0.4,0.12095226,0.26354152,-0.08779325155523687,2
425,32,32,0.4,0.16684721,0.30456948,-0.24044634058539915,2
426,32,32,0.4,0.12475314,0.27786607,-0.19583938398617828,2
427,32,32,0.4,0.12102785,0.27133238,-0.20975724372745574,2
428,32,32,0.4,0.123815306,0.27143276,-0.29677388495246126,2
429,32,32,0.4,0.13280344,0.27474713,-0.15144768612439385,2
430,32,32,0.4,0.1476501,0.30907726,-0.5773932857203048,2
431,32,32,0.4,0.10116251,0.2566635,-0.345321677951155,2
432,32,32,0.4,0.09506535,0.24457265,-0.14452917072826899,2
433,32,32,0.4,0.079445556,0.23595582,-0.026648702728971907,2
434,32,32,0.4,0.10852459,0.24219391,-0.004658099240942626,2
435,32,32,0.4,0.11764417,0.27079803,-0.2445695890660391,2
436,32,32,0.4,0.09319528,0.25610605,-0.9071925450045133,2
437,32,32,0.4,0.1271714,0.26644418,-0.06507366119680569,2
438,32,32,0.4,0.13077697,0.28301543,-0.04285628573367872,2
439,32,32,0.4,0.101950295,0.2508783,-0.19985532643112758,2
440,32,32,0.4,0.10114456,0.22191541,-0.033075264757873146,2
441,32,32,0.4,0.13890289,0.27194446,-0.1681761727313429,2
442,32,32,0.4,0.12214329,0.2771097,-0.2574497952032082,2
443,32,32,0.4,0.16804048,0.33667603,-1.3719780013767289,2
444,32,32,0.4,0.12335682,0.2627939,-0.2311279075010646,2
445,32,32,0.4,0.15912682,0.28287333,-0.4844508753184522,2
446,32,32,0.4,0.12870453,0.27455398,-0.1696510813585148,2
447,32,32,0.4,0.077645846,0.23020902,-0.11701975416334198,2
448,32,32,0.4,0.112428725,0.26530835,-0.3762628330494735,2
449,32,32,0.4,0.14140825,0.27794397,-0.09673874153581719,2
450,32,32,0.5,0.14266525,0.30654094,-0.5923063410478608,2
451,32,32,0.5,0.13988659,0.28757194,-0.05983833030152641,2
452,32,32,0.5,0.11915897,0.26258278,-0.04847334684159876,2
453,32,32,0.5,0.121682316,0.24953742,-0.047118746654763566,2
454,32,32,0.5,0.19902825,0.32716963,-0.338128051103048,2
455,32,32,0.5,0.12632088,0.2749686,-0.06716705950901392,2
456,32,32,0.5,0.07148687,0.22666065,-0.017550813261149933,2
457,32,32,0.5,0.14740221,0.32458836,-0.6266230026718786,2
458,32,32,0.5,0.122972816,0.26106086,-0.03360872876891552,2
459,32,32,0.5,0.13779612,0.2819294,-0.29605769264618376,2
460,32,32,0.5,0.12566088,0.28868225,-0.38631794126250596,2
461,32,32,0.5,0.07583945,0.24287696,-0.03500962182179257,2
462,32,32,0.5,0.13301255,0.29009256,-0.11139739404911397,2
463,32,32,0.5,0.100659244,0.25371474,-0.16820453589035123,2
464,32,32,0.5,0.08245397,0.23582768,-0.028189037682303075,2
465,32,32,0.5,0.06410495,0.2085262,-0.033724158992150866,2
466,32,32,0.5,0.10983302,0.2824328,-0.2784739366799316,2
467,32,32,0.5,0.07889342,0.24083781,-0.018191747360850163,2
468,32,32,0.5,0.13002177,0.2724432,-0.10657549096850683,2
469,32,32,0.5,0.13167045,0.29108205,-1.32742754964181,2
470,32,32,0.5,0.15403844,0.30539134,-0.2540814603263839,2
471,32,32,0.5,0.1288571,0.30151483,-0.5828665073553352,2
472,32,32,0.5,0.09965287,0.25069088,-0.2618819160513217,2
473,32,32,0.5,0.12545608,0.27603596,-0.1126269045205095,2
474,32,32,0.5,0.111984365,0.24124072,-0.10978233639189039,2
475,32,32,0.5,0.13076538,0.27182817,-0.029195424968084582,2
476,32,32,0.5,0.0832351,0.21210712,-0.07930381383189133,2
477,32,32,0.5,0.12802699,0.27830732,-0.34035925479298457,2
478,32,32,0.5,0.06246752,0.21167317,-0.16729794110986673,2
479,32,32,0.5,0.09534423,0.26479274,-0.17449748355755101,2
480,32,32,0.5,0.15200786,0.2831288,-0.21812267866857105,2
481,32,32,0.5,0.12805986,0.2798249,-0.015873751649863932,2
482,32,32,0.5,0.124312766,0.27551997,-0.10542176856169716,2
483,32,32,0.5,0.104952045,0.24667718,-0.2452123734015279,2
484,32,32,0.5,0.0991811,0.2546389,-0.11480376616203691,2
485,32,32,0.5,0.1331855,0.27201134,-0.19017730254857423,2
486,32,32,0.5,0.11578599,0.25238153,-0.11057524553970866,2
487,32,32,0.5,0.11965144,0.2646346,-0.05006596698219701,2
488,32,32,0.5,0.10502329,0.24281144,-0.04882798231754526,2
489,32,32,0.5,0.15280427,0.2844971,-0.4022683857484868,2
490,32,32,0.5,0.09804387,0.25333467,-0.1432100610266711,2
491,32,32,0.5,0.10285824,0.24855372,-0.2611995740275066,2
492,32,32,0.5,0.111253895,0.26873666,-0.2551456297736574,2
493,32,32,0.5,0.16065614,0.30115852,-0.08130700170021021,2
494,32,32,0.5,0.1362045,0.2856894,-0.09098211910081311,2
495,32,32,0.5,0.113446295,0.25025114,-0.03038052615090603,2
496,32,32,0.5,0.14907822,0.2827045,-0.28767637065817775,2
497,32,32,0.5,0.09480238,0.24191894,-0.11018566060561463,2
498,32,32,0.5,0.106157936,0.25108773,-0.2577435789064344,2
499,32,32,0.5,0.11358404,0.27081507,-0.35104059699865653,2
500,32,32,0.1,0.09849545,0.24041997,-0.23826027002817218,3
501,32,32,0.1,0.07915768,0.22583115,-0.12903866731063207,3
502,32,32,0.1,0.08716154,0.20996058,-0.08807261897581453,3
503,32,32,0.1,0.082533024,0.20523992,-0.05615558730947856,3
504,32,32,0.1,0.10394223,0.24755487,-0.4808836748190126,3
505,32,32,0.1,0.09061836,0.2059722,-0.14507847047087163,3
506,32,32,0.1,0.10690894,0.2626322,-0.5984426322682757,3
507,32,32,0.1,0.108761735,0.27487263,-0.47185234558725253,3
508,32,32,0.1,0.088437185,0.20258759,-0.10121491418120065,3
509,32,32,0.1,0.088939704,0.21531168,-0.16041654165653463,3
510,32,32,0.1,0.07865775,0.20294218,-0.03749370846692335,3
511,32,32,0.1,0.08194594,0.20833358,-0.042212643401899674,3
512,32,32,0.1,0.084625155,0.19954595,-0.08784989205060856,3
513,32,32,0.1,0.10991443,0.24201882,-0.35677618056773963,3
514,32,32,0.1,0.11235557,0.23726812,-0.42695896351872653,3
515,32,32,0.1,0.09686821,0.2599144,-0.7648121863669508,3
516,32,32,0.1,0.092927866,0.22294354,-0.6584769851197054,3
517,32,32,0.1,0.09055583,0.20988703,-0.1262409787344254,3
518,32,32,0.1,0.09276127,0.20462254,-0.14628103541756543,3
519,32,32,0.1,0.13158122,0.25719246,-1.3678575347207969,3
520,32,32,0.1,0.097111374,0.2243704,-0.24222518020825223,3
521,32,32,0.1,0.09678421,0.24492258,-0.23464939579363642,3
522,32,32,0.1,0.12720259,0.2576116,-0.7084754777163547,3
523,32,32,0.1,0.09282398,0.2167896,-0.1536792121086792,3
524,32,32,0.1,0.10634425,0.22462957,-0.32248647745209325,3
525,32,32,0.1,0.08687371,0.20537081,-0.06778618505607659,3
526,32,32,0.1,0.113609746,0.25246173,-0.5101509290785333,3
527,32,32,0.1,0.0939029,0.2150334,-0.20056327638129479,3
528,32,32,0.1,0.14521849,0.27411902,-1.4589418904389686,3
529,32,32,0.1,0.082034715,0.20991327,-0.030725876547872177,3
530,32,32,0.1,0.0903904,0.20825988,-0.15544282481044647,3
531,32,32,0.1,0.09107083,0.21680483,-0.10903355271419435,3
532,32,32,0.1,0.08238454,0.21515247,-0.017659693179456815,3
533,32,32,0.1,0.12044651,0.26105008,-0.5805501281405039,3
534,32,32,0.1,0.0935409,0.22834812,-0.21228300134602085,3
535,32,32,0.1,0.09159257,0.23152204,-0.22752679085576144,3
536,32,32,0.1,0.122463085,0.25429687,-0.5421498955628976,3
537,32,32,0.1,0.082615614,0.20099875,-0.1355312718023347,3
538,32,32,0.1,0.10025096,0.22798024,-0.2565044196259254,3
539,32,32,0.1,0.10765175,0.2518094,-0.8472910974756911,3
540,32,32,0.1,0.08525138,0.22717272,-0.07479882307854124,3
541,32,32,0.1,0.08183989,0.21383664,-0.07110362049891061,3
542,32,32,0.1,0.116727,0.27901626,-0.6346098906824702,3
543,32,32,0.1,0.0945238,0.23808283,-0.27191009414240996,3
544,32,32,0.1,0.094853796,0.23917823,-0.2673672312338431,3
545,32,32,0.1,0.14180705,0.27447093,-1.6068907540033512,3
546,32,32,0.1,0.10929101,0.2281483,-0.36726657416548036,3
547,32,32,0.1,0.09653893,0.24460395,-0.2449391802935763,3
548,32,32,0.1,0.19100872,0.3208089,-2.619283251902497,3
549,32,32,0.1,0.09759498,0.2199914,-0.20463603949774445,3
550,32,32,0.2,0.108267054,0.22911967,-0.3599623976823576,3
551,32,32,0.2,0.07609795,0.19865619,0.02103912734751079,3
552,32,32,0.2,0.10406561,0.23344778,-0.3172314864587238,3
553,32,32,0.2,0.09624194,0.22021616,-0.09864395358004407,3
554,32,32,0.2,0.086829424,0.22073105,-0.09443460265809467,3
555,32,32,0.2,0.08742071,0.20832144,-0.1065967869776181,3
556,32,32,0.2,0.09757987,0.21897642,-0.2257411925245525,3
557,32,32,0.2,0.10541808,0.21866055,-0.29179267168599776,3
558,32,32,0.2,0.114755124,0.2534954,-0.44556874945073033,3
559,32,32,0.2,0.08289742,0.2183959,-0.028248895829178,3
560,32,32,0.2,0.10060955,0.21889542,-0.20456572966811493,3
561,32,32,0.2,0.09473077,0.23474619,-0.14588920899706137,3
562,32,32,0.2,0.08340102,0.20132282,-0.043725174754025486,3
563,32,32,0.2,0.073531225,0.20542109,-0.2645219945552839,3
564,32,32,0.2,0.08863823,0.2142032,-0.048946971464675526,3
565,32,32,0.2,0.1339522,0.25231415,-1.257500871326481,3
566,32,32,0.2,0.053593367,0.1891773,-0.07450590924506573,3
567,32,32,0.2,0.075486824,0.18650427,-0.38553712184759403,3
568,32,32,0.2,0.097058825,0.24039078,-0.35156763908414157,3
569,32,32,0.2,0.09396156,0.21124499,-0.1258486487940167,3
570,32,32,0.2,0.099815026,0.22234687,-0.14218433782147843,3
571,32,32,0.2,0.12148222,0.29310858,-0.5743376650244638,3
572,32,32,0.2,0.07658077,0.19529553,-0.2929298245398342,3
573,32,32,0.2,0.09516458,0.24522103,-0.24900738765066888,3
574,32,32,0.2,0.091328844,0.20764616,-0.0649351664108655,3
575,32,32,0.2,0.10272374,0.23730811,-0.21143709862117932,3
576,32,32,0.2,0.09217157,0.22371149,-0.12260770262403575,3
577,32,32,0.2,0.09328042,0.2114585,-0.12361249840558619,3
578,32,32,0.2,0.086983815,0.21671988,-0.061418391692686924,3
579,32,32,0.2,0.09679749,0.23394626,-0.3227070874628277,3
580,32,32,0.2,0.11124639,0.22373591,-0.2705338110199247,3
581,32,32,0.2,0.08663043,0.21293406,-0.10708988692589516,3
582,32,32,0.2,0.11290073,0.26083907,-0.6199102268535515,3
583,32,32,0.2,0.084851965,0.21343043,-0.4166661841482744,3
584,32,32,0.2,0.08346633,0.21276274,-0.26313838643147025,3
585,32,32,0.2,0.08167173,0.21075204,0.006956437026143902,3
586,32,32,0.2,0.09081958,0.20505987,-0.0828783337684802,3
587,32,32,0.2,0.10975276,0.2619065,-0.9019772791578695,3
588,32,32,0.2,0.10649432,0.23457639,-0.5490909754390048,3
589,32,32,0.2,0.07926451,0.19943678,0.03136307967189378,3
590,32,32,0.2,0.108851746,0.2229261,-0.2569495166683011,3
591,32,32,0.2,0.07999095,0.21386273,0.014991052475621824,3
592,32,32,0.2,0.095291995,0.21654326,-0.08618060566158214,3
593,32,32,0.2,0.12482744,0.27920404,-0.790792100237037,3
594,32,32,0.2,0.10074005,0.23365481,-0.2332121102305873,3
595,32,32,0.2,0.087487996,0.2076735,-0.038504915268168904,3
596,32,32,0.2,0.10300833,0.23124869,-0.2977022811384158,3
597,32,32,0.2,0.06432349,0.2028225,-0.3220057749105909,3
598,32,32,0.2,0.0984827,0.23642778,-0.2898436282105046,3
599,32,32,0.2,0.0901209,0.23007005,-0.24112881915907414,3
600,32,32,0.3,0.08205088,0.21147285,-0.4303150341997106,3
601,32,32,0.3,0.0808225,0.21637462,-0.04981146043314544,3
602,32,32,0.3,0.08721313,0.22575599,-0.07735201561017724,3
603,32,32,0.3,0.0944563,0.22526045,-0.020142708766428763,3
604,32,32,0.3,0.084889255,0.2181914,-0.0073625599711251155,3
605,32,32,0.3,0.09862112,0.2144347,-0.13480630393202064,3
606,32,32,0.3,0.0951732,0.25876907,-0.624554310596684,3
607,32,32,0.3,0.09060134,0.20638074,-0.06198953032799026,3
608,32,32,0.3,0.08973445,0.22462477,-0.09734719044964169,3
609,32,32,0.3,0.08288107,0.21247719,-0.08470636275713517,3
610,32,32,0.3,0.096275985,0.23289938,0.0014953765345826486,3
611,32,32,0.3,0.09025892,0.22067234,-0.08583680736161292,3
612,32,32,0.3,0.06820664,0.20328033,-0.18492592656767837,3
613,32,32,0.3,0.079223916,0.2049693,-0.0967826279798305,3
614,32,32,0.3,0.06482551,0.18810494,-0.15477722494737112,3
615,32,32,0.3,0.13274595,0.26915386,-0.46915450584293006,3
616,32,32,0.3,0.059434265,0.18846709,-0.01895363533503258,3
617,32,32,0.3,0.089648694,0.21240628,-0.053896415209759185,3
618,32,32,0.3,0.10074784,0.23129578,-0.054055354408813594,3
619,32,32,0.3,0.07992468,0.20396891,-0.33261812981880046,3
620,32,32,0.3,0.07811812,0.22409369,-1.0094657299550822,3
621,32,32,0.3,0.10562373,0.22882625,-0.2746759297255439,3
622,32,32,0.3,0.06561612,0.19574195,-0.15716031222513305,3
623,32,32,0.3,0.09876622,0.21859658,-0.0756749039450868,3
624,32,32,0.3,0.113901086,0.265795,-0.41039822676644033,3
625,32,32,0.3,0.098588996,0.21849717,-0.08607065356558863,3
626,32,32,0.3,0.08338989,0.19452465,-0.029608405910301894,3
627,32,32,0.3,0.09789203,0.23460108,-0.2690994567505467,3
628,32,32,0.3,0.055819698,0.1918048,-0.24348199917662616,3
629,32,32,0.3,0.1071899,0.23477304,-0.2000541860033851,3
630,32,32,0.3,0.061697166,0.1948939,-0.2371804407896123,3
631,32,32,0.3,0.123595305,0.25899753,-0.32797340106354955,3
632,32,32,0.3,0.09935468,0.21489637,-0.0844560747498484,3
633,32,32,0.3,0.08106733,0.19023527,-0.02995581929722113,3
634,32,32,0.3,0.08486147,0.2134361,-0.13426469494524507,3
635,32,32,0.3,0.111269,0.2656766,-1.3688165885547305,3
636,32,32,0.3,0.094741546,0.21669306,-0.14150249560731543,3
637,32,32,0.3,0.097719096,0.21776457,-0.0825204088302336,3
638,32,32,0.3,0.1295097,0.23743637,-0.43351603033960195,3
639,32,32,0.3,0.16374558,0.31781414,-1.0123108961800145,3
640,32,32,0.3,0.08980732,0.19518815,-0.10660669529828937,3
641,32,32,0.3,0.10899915,0.25049403,-0.45140389558033234,3
642,32,32,0.3,0.11030123,0.24768032,-0.2780892258110126,3
643,32,32,0.3,0.11798647,0.2567262,-0.814244982901988,3
644,32,32,0.3,0.10076063,0.22304557,-0.21412244517243129,3
645,32,32,0.3,0.07110476,0.21816714,-0.2113387194307541,3
646,32,32,0.3,0.09023914,0.21694578,-0.14655013318577548,3
647,32,32,0.3,0.09061605,0.21785952,-0.11101918170122427,3
648,32,32,0.3,0.09814879,0.21709694,-0.16664967816181675,3
649,32,32,0.3,0.06606864,0.20093344,-0.1859545707991408,3
650,32,32,0.4,0.091083094,0.20362702,-0.05977979610330242,3
651,32,32,0.4,0.06931322,0.21036476,-0.22947589586212547,3
652,32,32,0.4,0.0770451,0.1929904,-0.002483787110834079,3
653,32,32,0.4,0.110436395,0.2348894,-0.12553308417374964,3
654,32,32,0.4,0.09848929,0.24611679,-0.21670764261254583,3
655,32,32,0.4,0.09926073,0.21811865,-0.0997416102595945,3
656,32,32,0.4,0.063673414,0.1898816,-0.14324651892336693,3
657,32,32,0.4,0.10457608,0.22629678,-0.1359184839370533,3
658,32,32,0.4,0.12626463,0.2596653,-0.8625087329304584,3
659,32,32,0.4,0.06758847,0.19765614,-0.14636232620267475,3
660,32,32,0.4,0.061387062,0.19244544,-0.11560851283014206,3
661,32,32,0.4,0.09842197,0.23129568,0.004014254482089807,3
662,32,32,0.4,0.11000802,0.21937409,-0.24933928536121486,3
663,32,32,0.4,0.061346065,0.1942271,-0.15074845312410168,3
664,32,32,0.4,0.094781935,0.2677888,-1.101463559952494,3
665,32,32,0.4,0.080052644,0.22953181,-0.33512504857883685,3
666,32,32,0.4,0.0745051,0.20188534,-0.0965052689306829,3
667,32,32,0.4,0.087312914,0.20861551,-0.2701358269722973,3
668,32,32,0.4,0.07002594,0.22051477,-0.3929584836599993,3
669,32,32,0.4,0.09178117,0.22523949,-0.6165378927153193,3
670,32,32,0.4,0.059902903,0.19280794,0.005163924497049943,3
671,32,32,0.4,0.10992051,0.26556033,-0.934986377824585,3
672,32,32,0.4,0.10284949,0.2301541,-0.042093855727001195,3
673,32,32,0.4,0.101793416,0.2376874,-0.07968049471346283,3
674,32,32,0.4,0.0889727,0.21942548,-0.2771166012228272,3
675,32,32,0.4,0.11807899,0.22759214,-0.21534531566357829,3
676,32,32,0.4,0.102960326,0.22371514,-0.040899469615012674,3
677,32,32,0.4,0.09627877,0.2221363,-0.012343162647090455,3
678,32,32,0.4,0.08819892,0.20926337,0.016419698494354318,3
679,32,32,0.4,0.11495127,0.24075302,-0.17512952049511177,3
680,32,32,0.4,0.09869724,0.2190038,-0.07603365299838405,3
681,32,32,0.4,0.09414957,0.2184414,-0.012085659972079554,3
682,32,32,0.4,0.11953211,0.26006836,-0.7909797010078394,3
683,32,32,0.4,0.10477064,0.2234672,-0.2556976241015667,3
684,32,32,0.4,0.10892466,0.24613024,-0.4405898566726092,3
685,32,32,0.4,0.08921125,0.23989008,-0.9511586353037116,3
686,32,32,0.4,0.09537334,0.21989085,-0.03527830842760227,3
687,32,32,0.4,0.08030353,0.19530392,-0.004531992641171989,3
688,32,32,0.4,0.078225434,0.21012965,-0.24034659683263238,3
689,32,32,0.4,0.10494706,0.26491734,-0.6780603699366232,3
690,32,32,0.4,0.09250434,0.2215091,-0.027063467402909103,3
691,32,32,0.4,0.07182752,0.20158139,-0.184842410065456,3
692,32,32,0.4,0.07658515,0.22342224,-0.6965100342472197,3
693,32,32,0.4,0.08925166,0.20790358,-0.058230631628485297,3
694,32,32,0.4,0.10931455,0.24136658,-0.06815697215193173,3
695,32,32,0.4,0.07304347,0.19940017,-0.23156369423940037,3
696,32,32,0.4,0.070392594,0.20604739,-0.3238173607848349,3
697,32,32,0.4,0.09135775,0.21889347,-0.19612153558117895,3
698,32,32,0.4,0.09347307,0.2290165,-0.2843573338871235,3
699,32,32,0.4,0.07175872,0.20866345,-0.16736147562810144,3
700,32,32,0.5,0.10311013,0.22902717,-0.06703385089309744,3
701,32,32,0.5,0.06386642,0.19215694,-0.05403252532131031,3
702,32,32,0.5,0.10439401,0.25796312,-0.7777931676847067,3
703,32,32,0.5,0.09094281,0.19863929,0.005181983111582467,3
704,32,32,0.5,0.14938414,0.29631492,-1.3237216083780563,3
705,32,32,0.5,0.08530489,0.20328154,-0.018460649258105866,3
706,32,32,0.5,0.095577605,0.23656738,-0.1269625646179664,3
707,32,32,0.5,0.09504027,0.21829906,-0.04546404431705242,3
708,32,32,0.5,0.0919144,0.21792825,-0.040922629657752285,3
709,32,32,0.5,0.08820557,0.22173627,-0.26357545414212447,3
710,32,32,0.5,0.06526148,0.20110758,-0.11864868728149824,3
711,32,32,0.5,0.11266293,0.23922397,-0.026702375393162336,3
712,32,32,0.5,0.052235175,0.19218734,-0.18336050056167275,3
713,32,32,0.5,0.11118172,0.2572319,-0.8004516232339789,3
714,32,32,0.5,0.1154864,0.24993339,-0.05807989787431134,3
715,32,32,0.5,0.04881859,0.19255885,-0.23958857520466514,3
716,32,32,0.5,0.07985271,0.2322416,-0.699784001156422,3
717,32,32,0.5,0.06179186,0.1900302,-0.12021942563036014,3
718,32,32,0.5,0.09260155,0.22438335,-0.280692131754152,3
719,32,32,0.5,0.09337673,0.21344116,-0.04578202878348647,3
720,32,32,0.5,0.053303797,0.17558107,-0.15046316400864823,3
721,32,32,0.5,0.11082768,0.24117707,-0.15194058624554607,3
722,32,32,0.5,0.063610226,0.19042164,-0.047350925540791566,3
723,32,32,0.5,0.11920052,0.23715894,-0.25870183637512056,3
724,32,32,0.5,0.0800253,0.21194641,-0.19072092704447008,3
725,32,32,0.5,0.06880037,0.22483295,-0.6464589958196889,3
726,32,32,0.5,0.105839886,0.23763612,-0.07249747737134626,3
727,32,32,0.5,0.070588484,0.20503679,-0.19110811122824023,3
728,32,32,0.5,0.06303664,0.19124551,-0.20818613309976408,3
729,32,32,0.5,0.070139535,0.20659794,-0.20242804515445312,3
730,32,32,0.5,0.11447651,0.23958646,-0.04776103545663246,3
731,32,32,0.5,0.08441045,0.22765423,-0.28191489972332917,3
732,32,32,0.5,0.100572504,0.22602382,-0.05121203024514176,3
733,32,32,0.5,0.10287143,0.23454636,-0.03590632472582378,3
734,32,32,0.5,0.11884071,0.24569194,-0.24215435110157268,3
735,32,32,0.5,0.114394605,0.24823727,-0.5838909538861456,3
736,32,32,0.5,0.119903795,0.24603093,-0.06515426790859813,3
737,32,32,0.5,0.09423284,0.24408321,-0.4665869083355598,3
738,32,32,0.5,0.069920845,0.20659001,-0.2671651206595391,3
739,32,32,0.5,0.10053665,0.22357011,-0.03466921764967257,3
740,32,32,0.5,0.1169634,0.24402645,-0.02819764411914427,3
741,32,32,0.5,0.1112812,0.2606769,-0.21587974658410203,3
742,32,32,0.5,0.10884264,0.22790924,-0.02663292892173974,3
743,32,32,0.5,0.1335849,0.2645925,-0.49293522526709155,3
744,32,32,0.5,0.039792173,0.1738188,-0.026234021601188706,3
745,32,32,0.5,0.0959219,0.21321248,0.003934168738575772,3
746,32,32,0.5,0.10210985,0.23502898,-0.03154008133540365,3
747,32,32,0.5,0.103704564,0.22808063,-0.0447262166482667,3
748,32,32,0.5,0.095456116,0.21090977,-0.07985808721978915,3
749,32,32,0.5,0.110161014,0.23988506,-0.04710568069902821,3
750,32,32,0.1,0.07676647,0.178255,-0.18597262671246928,4
751,32,32,0.1,0.08886107,0.20832719,-1.0525072950510865,4
752,32,32,0.1,0.07656227,0.17621812,-0.18457107700739783,4
753,32,32,0.1,0.06661912,0.16608055,-0.043636828728646604,4
754,32,32,0.1,0.08153189,0.1914032,-0.29205127145025545,4
755,32,32,0.1,0.083863236,0.23012707,-0.43872953586309693,4
756,32,32,0.1,0.06619127,0.16115923,-0.0386498593503406,4
757,32,32,0.1,0.072267964,0.16518502,-0.09789473096141665,4
758,32,32,0.1,0.08066013,0.18267195,-0.2383000125788517,4
759,32,32,0.1,0.06305604,0.16072696,-0.025168769462535545,4
760,32,32,0.1,0.07853805,0.17313017,-0.20683412246121025,4
761,32,32,0.1,0.07056922,0.18349521,-0.13024553910820402,4
762,32,32,0.1,0.07508248,0.20520526,-0.23010770218462717,4
763,32,32,0.1,0.07173182,0.20613092,-0.3031026888130237,4
764,32,32,0.1,0.06182276,0.16916865,-0.027651630903365865,4
765,32,32,0.1,0.11328433,0.24369726,-1.5623929481594354,4
766,32,32,0.1,0.072147965,0.17733547,-0.11289670760828496,4
767,32,32,0.1,0.07023197,0.17617312,-0.07291027281433604,4
768,32,32,0.1,0.07678065,0.17583315,-0.17899528629029104,4
769,32,32,0.1,0.08041933,0.18285383,-0.227246153805581,4
770,32,32,0.1,0.09485383,0.21549726,-1.320685135809141,4
771,32,32,0.1,0.06909059,0.16690111,-0.0815899550923298,4
772,32,32,0.1,0.14974998,0.3296945,-2.1256022445389013,4
773,32,32,0.1,0.070872754,0.17421132,-0.1345499672787771,4
774,32,32,0.1,0.06897541,0.1597399,-0.07146920547264202,4
775,32,32,0.1,0.07145788,0.17901103,-0.1581855732045656,4
776,32,32,0.1,0.08018361,0.19200087,-0.24764288123833045,4
777,32,32,0.1,0.08092551,0.18116266,-0.23558720871197147,4
778,32,32,0.1,0.18238248,0.32795528,-3.2567515177107413,4
779,32,32,0.1,0.06554359,0.17356491,-0.00838874610730933,4
780,32,32,0.1,0.21668942,0.3728161,-4.013397787704199,4
781,32,32,0.1,0.07466425,0.18876195,-0.7642026219327196,4
782,32,32,0.1,0.06736744,0.18060298,-0.21387978472943248,4
783,32,32,0.1,0.06953447,0.17583793,-0.09220136596024409,4
784,32,32,0.1,0.0712094,0.17391677,-0.09584991185522185,4
785,32,32,0.1,0.07019441,0.16300145,-0.06874192942871082,4
786,32,32,0.1,0.10107355,0.24409689,-0.613900296837075,4
787,32,32,0.1,0.06938027,0.17004183,-0.07281843346594297,4
788,32,32,0.1,0.06904016,0.18306091,-0.06803484908210744,4
789,32,32,0.1,0.17560293,0.31524438,-3.0322750258526545,4
790,32,32,0.1,0.08072805,0.22065009,-0.49640724904830513,4
791,32,32,0.1,0.17427912,0.31776044,-1.910274741791525,4
792,32,32,0.1,0.08645081,0.22012587,-0.36476808982105813,4
793,32,32,0.1,0.08723604,0.2159019,-1.0706402523765197,4
794,32,32,0.1,0.06895609,0.16806039,-0.05722611203937045,4
795,32,32,0.1,0.094715714,0.25523192,-0.7203295151423565,4
796,32,32,0.1,0.06573867,0.17874005,0.007528053777055788,4
797,32,32,0.1,0.11394956,0.29044062,-1.288340720142842,4
798,32,32,0.1,0.0694928,0.17054354,-0.15971473705208017,4
799,32,32,0.1,0.07782725,0.19425565,-0.20662865015810472,4
800,32,32,0.2,0.06941133,0.17597146,-0.07590522581452608,4
801,32,32,0.2,0.059534654,0.16166726,-0.13896700225136205,4
802,32,32,0.2,0.06655142,0.16353048,-0.1054370086178189,4
803,32,32,0.2,0.07081805,0.2019239,-0.29175551809224576,4
804,32,32,0.2,0.063188024,0.18160155,-0.08192817522521478,4
805,32,32,0.2,0.13065138,0.29322293,-2.779159396159347,4
806,32,32,0.2,0.07976921,0.2062596,-0.3312872278934125,4
807,32,32,0.2,0.07094428,0.16894971,-0.020959778064409074,4
808,32,32,0.2,0.07287634,0.17825344,-0.014490031145323101,4
809,32,32,0.2,0.077002116,0.17297217,-0.08557183171379057,4
810,32,32,0.2,0.055085383,0.15953591,-0.36368580288193386,4
811,32,32,0.2,0.08455301,0.18442404,-0.1901918851268487,4
812,32,32,0.2,0.08484587,0.22280198,-0.8495517820452694,4
813,32,32,0.2,0.069050804,0.16834301,-0.017412129681598554,4
814,32,32,0.2,0.073657885,0.18032563,-0.6407349867967591,4
815,32,32,0.2,0.07382886,0.17956343,-0.04870911897820607,4
816,32,32,0.2,0.07241065,0.16799486,-0.04146925206289698,4
817,32,32,0.2,0.07052483,0.17614639,-0.00030974391507276877,4
818,32,32,0.2,0.07289659,0.17176613,-0.06016434157414219,4
819,32,32,0.2,0.08449219,0.18233763,-0.17482432679404836,4
820,32,32,0.2,0.076420136,0.21624905,-0.38460819688051395,4
821,32,32,0.2,0.0879285,0.20688137,-0.3805597685962625,4
822,32,32,0.2,0.08287115,0.18030427,-0.19247654692290816,4
