,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
1064,-0.21226063,0.48022062,-1.1046339,-0.1134817,-0.6851639,-0.21734858,0.014759481,0.32690907,-0.25207847,0.025022492,-0.14569671,-0.02591595,-0.29364055,0.30018535,-0.45963362,-0.111239254,0
1065,-0.48677877,0.39697146,-0.72811675,-0.011516545,-0.5285179,-0.41292834,0.62519294,-0.18181038,0.0050552115,-0.07659599,0.44273973,-0.5442943,0.2129752,0.187707,-0.26773953,0.31727594,1
1066,-0.108736634,-0.06277928,-0.15182394,0.79664505,-0.14446923,0.1144694,0.33003107,-1.0352006,0.5877003,0.63975346,-0.53715444,0.2221633,0.50101054,0.2519811,0.82508385,-0.61827767,0
1067,-0.941444,-0.20829953,0.20259815,0.7032205,-0.08093478,-0.16061011,0.50640297,-0.5201047,-0.061485298,0.8470446,-0.4027078,0.54817945,0.23025462,0.38260007,-0.031323135,-0.3697117,0
1068,-0.36395726,0.34666765,-0.3469007,0.46202457,0.005369246,0.049460545,0.2134908,-0.3335613,-0.1906303,0.6374842,-0.5455985,0.33854365,0.09427619,0.45647627,-0.38004023,-0.94092107,0
1069,-0.108736634,-0.06277928,-0.15182394,0.79664505,-0.14446923,0.1144694,0.33003107,-1.0352006,0.5877003,0.63975346,-0.53715444,0.2221633,0.50101054,0.2519811,0.82508385,-0.61827767,0
1070,-0.7075524,-0.30844694,0.22989959,0.9554875,0.017540209,0.004505977,-0.14040336,-0.53066236,-0.32852668,-0.35489875,-0.23667109,-0.010617495,0.49729943,0.40699607,0.18802921,-1.229638,1
1071,-0.6384754,0.2634185,0.029616483,0.56398976,0.16201526,-0.14611924,0.82392424,-0.84228075,0.066503406,0.5358657,0.042837948,-0.1798347,0.60089195,0.3439979,-0.18814613,-0.5124059,0
1072,-0.10274422,-0.27767843,0.58040833,0.1741196,0.43907586,0.0058585256,-0.93412805,-0.22367644,-0.7523081,-0.676329,0.15185261,-0.1286786,0.18698111,0.19199802,0.16577308,-0.60913455,0
1073,-0.28872076,-0.71213555,0.17152052,-0.39319566,-0.11123968,0.76218283,-0.44530094,0.16873103,-0.14371929,-0.95245814,0.61425495,0.13158652,0.27250978,0.63372904,0.104712985,-1.030664,0
1074,-0.023424044,-0.08207691,0.20541564,0.31211182,-0.0036512837,-0.40668827,-0.5755492,0.026184268,-0.08692132,-1.1842657,0.22833368,0.19631746,0.17165767,0.28137958,0.05721943,-0.82373905,0
1075,-0.7075524,-0.30844694,0.22989959,0.9554875,0.017540209,0.004505977,-0.14040336,-0.53066236,-0.32852668,-0.35489875,-0.23667109,-0.010617495,0.49729943,0.40699607,0.18802921,-1.229638,1
1076,-0.10274422,-0.27767843,0.58040833,0.1741196,0.43907586,0.0058585256,-0.93412805,-0.22367644,-0.7523081,-0.676329,0.15185261,-0.1286786,0.18698111,0.19199802,0.16577308,-0.60913455,0
1077,-0.58002806,-0.17589736,0.002738893,0.036248777,0.21163513,-0.50385046,0.59308755,-0.52133733,0.08780746,0.4864971,0.45316166,0.1093826,-0.24699107,0.30011615,-0.24661805,0.45087355,0
1078,-0.48677877,0.39697146,-0.72811675,-0.011516545,-0.5285179,-0.41292834,0.62519294,-0.18181038,0.0050552115,-0.07659599,0.44273973,-0.5442943,0.2129752,0.187707,-0.26773953,0.31727594,1
1079,-0.6384754,0.2634185,0.029616483,0.56398976,0.16201526,-0.14611924,0.82392424,-0.84228075,0.066503406,0.5358657,0.042837948,-0.1798347,0.60089195,0.3439979,-0.18814613,-0.5124059,0
1080,-0.52134657,-0.14189442,-0.43675804,-1.1630026,-0.342335,0.56912625,-0.04112105,-0.1297181,0.16032533,-0.08427283,0.5179368,-0.6099246,0.16990083,0.22677508,0.5982251,0.26413587,1
1081,-0.80376625,-1.3330084,-0.35319966,-0.12042916,-0.33774203,0.3922695,-0.028989032,-0.91692185,0.48032477,-0.6053332,-0.19805247,-2.0074325,0.74180514,0.44598234,0.59800476,-0.7887573,1
1082,-0.10113846,0.5989804,0.84865576,-0.40531775,0.3463063,-0.26605725,-0.32555342,-0.37830642,-0.47162968,-0.6453836,0.076890424,-0.40506774,-0.87861395,0.31451845,0.49044758,-0.2838707,0
1083,1.4566977,0.28929487,-0.5903652,-0.8554515,0.37335604,-0.06323783,-0.5185194,-0.7961316,0.16891801,-0.7147953,-0.13926017,-0.026672393,-0.67491746,0.4642558,0.16993308,-0.7506571,0
1084,0.6032975,1.5991856,0.040713057,-0.17738661,-0.65542424,0.927869,0.2613349,-0.3603492,-1.0541445,-0.6630518,-0.6681078,-1.0176615,0.15791667,-0.36528248,-0.120309904,-0.28326333,0
1085,-0.017231598,-0.0484976,-0.017992824,-0.8419053,-0.062727034,-0.36101112,0.100964166,-0.26624367,-0.85954493,0.6709454,0.22285903,-0.25285718,-0.23660916,0.30979806,-0.54106134,0.46884784,1
1086,-0.03439969,-0.12109479,1.0551354,-0.8999021,0.43934745,-0.667768,-0.18728894,-0.095172405,-1.1597342,0.03745681,0.21474259,-0.21225755,-0.32177997,0.2165125,-0.28856283,0.44525886,0
1087,-0.52134657,-0.14189442,-0.43675804,-1.1630026,-0.342335,0.56912625,-0.04112105,-0.1297181,0.16032533,-0.08427283,0.5179368,-0.6099246,0.16990083,0.22677508,0.5982251,0.26413587,1
1088,-0.017231598,-0.0484976,-0.017992824,-0.8419053,-0.062727034,-0.36101112,0.100964166,-0.26624367,-0.85954493,0.6709454,0.22285903,-0.25285718,-0.23660916,0.30979806,-0.54106134,0.46884784,1
1089,1.139134,-0.380045,-0.7251378,-1.2308697,0.39096645,0.09012247,-0.060832337,-0.18038893,0.2670118,-0.48809597,-0.56120956,0.19037217,-0.45556992,0.44715402,-0.090002686,-0.33349097,0
1090,0.28573382,0.92984575,-0.09405964,-0.5528047,-0.63781387,1.0812293,0.719022,0.25539348,-0.95605075,-0.43635246,-1.0900571,-0.8006169,0.3772642,-0.38238424,-0.3802457,0.13390276,0
1091,0.18376982,-0.071008444,0.016823849,0.49229538,0.8059953,0.4478286,0.77712023,0.7041446,0.9038526,1.152965,0.9404309,-0.10534869,1.1082942,-0.03498958,-0.6963026,-0.9339098,0
1092,-0.10113846,0.5989804,0.84865576,-0.40531775,0.3463063,-0.26605725,-0.32555342,-0.37830642,-0.47162968,-0.6453836,0.076890424,-0.40506774,-0.87861395,0.31451845,0.49044758,-0.2838707,0
1093,-0.03439969,-0.12109479,1.0551354,-0.8999021,0.43934745,-0.667768,-0.18728894,-0.095172405,-1.1597342,0.03745681,0.21474259,-0.21225755,-0.32177997,0.2165125,-0.28856283,0.44525886,0
1094,1.121966,-0.4526422,0.34799033,-1.2888664,0.8930409,-0.2166344,-0.34908545,-0.009317666,-0.033177555,-1.1215847,-0.569326,0.23097178,-0.5407407,0.35386845,0.16249582,-0.35707992,0
1095,1.4566977,0.28929487,-0.5903652,-0.8554515,0.37335604,-0.06323783,-0.5185194,-0.7961316,0.16891801,-0.7147953,-0.13926017,-0.026672393,-0.67491746,0.4642558,0.16993308,-0.7506571,0
1096,1.139134,-0.380045,-0.7251378,-1.2308697,0.39096645,0.09012247,-0.060832337,-0.18038893,0.2670118,-0.48809597,-0.56120956,0.19037217,-0.45556992,0.44715402,-0.090002686,-0.33349097,0
1097,1.121966,-0.4526422,0.34799033,-1.2888664,0.8930409,-0.2166344,-0.34908545,-0.009317666,-0.033177555,-1.1215847,-0.569326,0.23097178,-0.5407407,0.35386845,0.16249582,-0.35707992,0
1098,0.85671437,-1.571159,-0.64157945,-0.1882962,0.3955594,-0.08673427,-0.048700318,-0.9675927,0.5870112,-1.0091563,-1.2771988,-1.2071357,0.11633439,0.6663613,-0.09022309,-1.3863841,1
1099,-0.80376625,-1.3330084,-0.35319966,-0.12042916,-0.33774203,0.3922695,-0.028989032,-0.91692185,0.48032477,-0.6053332,-0.19805247,-2.0074325,0.74180514,0.44598234,0.59800476,-0.7887573,1
1100,0.85671437,-1.571159,-0.64157945,-0.1882962,0.3955594,-0.08673427,-0.048700318,-0.9675927,0.5870112,-1.0091563,-1.2771988,-1.2071357,0.11633439,0.6663613,-0.09022309,-1.3863841,1
1101,-0.5874847,-1.351542,0.60268235,0.5787473,-1.0393395,0.005855337,0.62725574,-1.7519611,0.9125446,-0.5557564,-1.1881114,-0.5785031,0.7757194,0.68917835,-0.1540147,-0.92598337,0
1102,-0.4231523,-1.9648379,-0.07044539,0.9375832,0.0020605102,0.5268822,0.2958964,-0.53888243,0.30577427,0.028385162,-0.4753218,-1.4580185,0.42274252,0.22771758,-0.40981206,-0.94502246,0
1103,0.0033141077,-0.26126832,-0.010501228,0.48976874,-0.63322085,0.9043726,0.73115396,-0.5318103,-0.6360513,-0.95741284,-1.8060465,-2.198125,0.9491685,-0.16317698,-0.38046607,-0.91899043,1
1104,-0.5874847,-1.351542,0.60268235,0.5787473,-1.0393395,0.005855337,0.62725574,-1.7519611,0.9125446,-0.5557564,-1.1881114,-0.5785031,0.7757194,0.68917835,-0.1540147,-0.92598337,0
1105,0.18376982,-0.071008444,0.016823849,0.49229538,0.8059953,0.4478286,0.77712023,0.7041446,0.9038526,1.152965,0.9404309,-0.10534869,1.1082942,-0.03498958,-0.6963026,-0.9339098,0
1106,-0.4231523,-1.9648379,-0.07044539,0.9375832,0.0020605102,0.5268822,0.2958964,-0.53888243,0.30577427,0.028385162,-0.4753218,-1.4580185,0.42274252,0.22771758,-0.40981206,-0.94502246,0
1107,0.6032975,1.5991856,0.040713057,-0.17738661,-0.65542424,0.927869,0.2613349,-0.3603492,-1.0541445,-0.6630518,-0.6681078,-1.0176615,0.15791667,-0.36528248,-0.120309904,-0.28326333,0
1108,0.28573382,0.92984575,-0.09405964,-0.5528047,-0.63781387,1.0812293,0.719022,0.25539348,-0.95605075,-0.43635246,-1.0900571,-0.8006169,0.3772642,-0.38238424,-0.3802457,0.13390276,0
1109,0.0033141077,-0.26126832,-0.010501228,0.48976874,-0.63322085,0.9043726,0.73115396,-0.5318103,-0.6360513,-0.95741284,-1.8060465,-2.198125,0.9491685,-0.16317698,-0.38046607,-0.91899043,1
1110,-0.5379828,-0.15241271,-0.6248451,0.2046265,0.103976175,0.5004444,1.1072376,0.26619837,-0.21962173,-1.2651682,0.21729586,0.01412959,0.19422707,0.5391331,-0.4658692,0.002954848,0
1111,-0.3230788,0.043857917,-0.26229304,0.504318,-0.06196737,0.2420102,1.2090306,-0.1673243,-0.1806092,-0.16428933,0.16591513,-0.29539436,-0.022855312,0.58496106,-0.8572989,0.090000495,0
1112,1.2178124,0.2410226,-0.061508395,-0.69246304,0.77202266,0.4018427,0.06139481,-0.16373734,-0.8772508,-0.018087137,-1.5493308,-0.51599264,0.61451566,-0.13003045,0.46699876,-0.75842863,1
1113,-0.019794296,-0.37212193,0.4228993,-0.50558484,0.44894537,0.9138997,-0.2695593,-0.52176017,-0.08889073,0.030582659,-0.46665752,0.2816269,0.32149374,-0.07859087,-0.31964177,-0.16038641,1
1114,-0.3983757,0.10485804,0.3996344,0.32297602,-0.13900495,0.8095943,-0.48344,-0.24640973,-0.5925135,0.15381822,-0.66256243,0.6456777,0.26601,-0.20173907,0.39271283,-0.74461126,1
1115,0.50405407,-0.31823146,-0.01620832,-0.19136417,-0.027942285,0.9460647,-0.62912714,-0.19002672,-0.72109693,0.36089814,0.2422898,-0.0042639114,0.1945269,-0.74432313,-0.26089793,-0.5626479,0
1116,-0.27011466,0.24489833,-0.31526145,0.050724894,0.09003306,0.7313499,0.41446587,-0.75239253,-0.56751084,0.1551692,-0.015653372,-0.29252988,-0.13462636,0.03653087,-0.19494598,-0.33854556,0
1117,1.2178124,0.2410226,-0.061508395,-0.69246304,0.77202266,0.4018427,0.06139481,-0.16373734,-0.8772508,-0.018087137,-1.5493308,-0.51599264,0.61451566,-0.13003045,0.46699876,-0.75842863,1
1118,0.9615571,0.4307838,0.16393131,0.065719485,0.31445283,0.049093604,0.2422907,0.23759383,-0.25106275,0.12062897,-1.9266639,0.21045282,1.0026474,-0.4169177,0.87494665,-0.8194946,0
1119,1.8639868,0.007694274,-0.2519114,-0.4486207,0.42551547,0.18556401,0.0966036,0.29397684,-0.37964612,0.3277089,-1.0218116,-0.43948877,0.93116426,-0.9595018,0.22133589,-0.6375312,0
1120,0.8890701,0.6952381,0.028295562,-0.33493197,1.1794336,-0.4622472,-0.08568764,0.25818402,-0.23610185,0.23671815,-1.4549773,-0.8513535,0.91120136,-1.3610173,0.24830416,-0.49187934,1
1121,-0.5379828,-0.15241271,-0.6248451,0.2046265,0.103976175,0.5004444,1.1072376,0.26619837,-0.21962173,-1.2651682,0.21729586,0.01412959,0.19422707,0.5391331,-0.4658692,0.002954848,0
1122,-0.019794296,-0.37212193,0.4228993,-0.50558484,0.44894537,0.9138997,-0.2695593,-0.52176017,-0.08889073,0.030582659,-0.46665752,0.2816269,0.32149374,-0.07859087,-0.31964177,-0.16038641,1
1123,0.62638015,-0.6054503,0.23249629,-0.2617425,0.1024382,0.697621,-0.2343505,-0.064045966,0.40871394,0.3763787,0.060861677,0.35813075,0.63814235,-0.9080622,-0.56530464,-0.039488986,1
1124,-0.3983757,0.10485804,0.3996344,0.32297602,-0.13900495,0.8095943,-0.48344,-0.24640973,-0.5925135,0.15381822,-0.66256243,0.6456777,0.26601,-0.20173907,0.39271283,-0.74461126,1
1125,0.9615571,0.4307838,0.16393131,0.065719485,0.31445283,0.049093604,0.2422907,0.23759383,-0.25106275,0.12062897,-1.9266639,0.21045282,1.0026474,-0.4169177,0.87494665,-0.8194946,0
1126,0.24779874,-0.12847029,0.20923138,0.56681836,-0.48551214,0.5933156,-0.44823122,0.21130446,-0.09490883,0.49961424,-0.1350432,0.72218156,0.58265865,-1.0312104,0.14704996,-0.62371385,0
1127,-0.727118,0.5590735,0.48943835,0.68050706,0.26840597,-0.054495633,-0.6305225,0.17551164,0.048635446,0.40862352,-0.5682089,0.31031677,0.5626957,-1.4327259,0.17401823,-0.47806197,1
1128,-0.40275615,-0.3693696,-0.026403181,-0.22517373,-1.0297494,-0.82049954,-0.11244979,-0.83872867,-0.31906947,-0.89814746,0.7588767,-0.8216313,0.7338432,0.03563641,0.48602283,0.74122095,0
1129,0.50405407,-0.31823146,-0.01620832,-0.19136417,-0.027942285,0.9460647,-0.62912714,-0.19002672,-0.72109693,0.36089814,0.2422898,-0.0042639114,0.1945269,-0.74432313,-0.26089793,-0.5626479,0
1130,1.8639868,0.007694274,-0.2519114,-0.4486207,0.42551547,0.18556401,0.0966036,0.29397684,-0.37964612,0.3277089,-1.0218116,-0.43948877,0.93116426,-0.9595018,0.22133589,-0.6375312,0
1131,0.62638015,-0.6054503,0.23249629,-0.2617425,0.1024382,0.697621,-0.2343505,-0.064045966,0.40871394,0.3763787,0.060861677,0.35813075,0.63814235,-0.9080622,-0.56530464,-0.039488986,1
1132,0.24779874,-0.12847029,0.20923138,0.56681836,-0.48551214,0.5933156,-0.44823122,0.21130446,-0.09490883,0.49961424,-0.1350432,0.72218156,0.58265865,-1.0312104,0.14704996,-0.62371385,0
1133,-0.40275615,-0.3693696,-0.026403181,-0.22517373,-1.0297494,-0.82049954,-0.11244979,-0.83872867,-0.31906947,-0.89814746,0.7588767,-0.8216313,0.7338432,0.03563641,0.48602283,0.74122095,0
1134,-0.5566537,-0.024749637,-0.5139147,0.040143996,-0.32906276,0.28586066,0.86740726,-0.5565828,-0.6848997,-0.12144002,0.42686194,-0.5674705,0.32243937,-0.15706609,0.534531,0.77765995,0
1135,0.8890701,0.6952381,0.028295562,-0.33493197,1.1794336,-0.4622472,-0.08568764,0.25818402,-0.23610185,0.23671815,-1.4549773,-0.8513535,0.91120136,-1.3610173,0.24830416,-0.49187934,1
1136,-0.727118,0.5590735,0.48943835,0.68050706,0.26840597,-0.054495633,-0.6305225,0.17551164,0.048635446,0.40862352,-0.5682089,0.31031677,0.5626957,-1.4327259,0.17401823,-0.47806197,1
1137,-0.3230788,0.043857917,-0.26229304,0.504318,-0.06196737,0.2420102,1.2090306,-0.1673243,-0.1806092,-0.16428933,0.16591513,-0.29539436,-0.022855312,0.58496106,-0.8572989,0.090000495,0
1138,-0.27011466,0.24489833,-0.31526145,0.050724894,0.09003306,0.7313499,0.41446587,-0.75239253,-0.56751084,0.1551692,-0.015653372,-0.29252988,-0.13462636,0.03653087,-0.19494598,-0.33854556,0
1139,-0.5566537,-0.024749637,-0.5139147,0.040143996,-0.32906276,0.28586066,0.86740726,-0.5565828,-0.6848997,-0.12144002,0.42686194,-0.5674705,0.32243937,-0.15706609,0.534531,0.77765995,0
1140,-0.15952739,1.464835,0.22167376,0.0587022,-0.52848697,-0.36723945,-0.23691826,0.6696037,0.3388134,0.290173,0.14120328,0.2478957,0.5516181,-0.6273569,-1.0940762,-0.068697244,0
1141,0.18824542,1.0684496,0.36735493,0.25002602,-0.7595087,-0.5404719,-0.68624806,0.27897793,0.33044833,0.84750414,-0.3512775,0.33646023,-0.122680485,0.76091063,-0.2879501,-0.22630374,0
1142,-0.09385955,1.5573865,0.19482306,0.56912756,-0.5272917,-0.18831575,-0.7000514,0.09894422,-0.14205918,0.16049334,0.0194799,-0.45023274,0.015898138,0.11571514,-0.08205874,-0.050727457,0
1143,0.1455768,-0.13729802,-0.04025115,0.14854692,0.8366881,-0.21409294,0.457982,0.14447027,0.047710057,0.12065865,-0.834968,0.54142624,0.3378524,-0.10582629,0.31208348,0.05122687,0
1144,-0.17653222,-0.5252243,-0.27980542,0.24871388,0.14585799,0.43929857,0.22077046,0.8960953,0.28782338,0.3014198,-0.8344115,0.020520736,1.1945301,-0.04881543,0.6756656,-0.35540813,0
1145,-0.15952739,1.464835,0.22167376,0.0587022,-0.52848697,-0.36723945,-0.23691826,0.6696037,0.3388134,0.290173,0.14120328,0.2478957,0.5516181,-0.6273569,-1.0940762,-0.068697244,0
1146,0.0842734,0.036589146,0.3441351,-0.059982948,-0.36780512,-0.3227548,-0.40003866,1.1951036,-0.06445792,0.76016146,0.28776225,0.839931,0.0753434,-0.027052522,-1.128381,0.19647013,0
1147,-0.3975178,-0.18233112,-0.3287661,0.047509313,-0.2806368,0.24526715,-0.016962554,1.5726453,0.26328966,0.31072974,0.032593817,0.36327413,1.2878871,-0.41036978,-0.7354882,-0.013733789,1
1148,0.18824542,1.0684496,0.36735493,0.25002602,-0.7595087,-0.5404719,-0.68624806,0.27897793,0.33044833,0.84750414,-0.3512775,0.33646023,-0.122680485,0.76091063,-0.2879501,-0.22630374,0
1149,0.0842734,0.036589146,0.3441351,-0.059982948,-0.36780512,-0.3227548,-0.40003866,1.1951036,-0.06445792,0.76016146,0.28776225,0.839931,0.0753434,-0.027052522,-1.128381,0.19647013,0
1150,0.1101439,-0.121116884,0.1884895,-0.49049222,-0.5163702,0.50193274,0.022924006,0.19321308,-0.2462117,0.88063765,-0.8159505,-0.28215784,-0.6260127,1.3978337,-1.0341299,0.3082689,0
1151,0.1455768,-0.13729802,-0.04025115,0.14854692,0.8366881,-0.21409294,0.457982,0.14447027,0.047710057,0.12065865,-0.834968,0.54142624,0.3378524,-0.10582629,0.31208348,0.05122687,0
1152,0.60441333,0.305883,-0.41766143,-0.34098572,0.73133206,-0.42005187,0.46771112,0.42107996,-0.22165586,0.27108046,-0.007931381,0.59864736,0.15894495,0.5210974,0.22835915,-0.0976384,0
1153,0.18001083,-0.19624041,-0.48970026,0.2717228,0.5592377,-0.111918956,-0.043253437,-0.4959499,0.1877917,1.02053,-0.289266,0.49971488,0.17638415,-0.04060799,-0.41134173,0.11739666,0
1154,0.1101439,-0.121116884,0.1884895,-0.49049222,-0.5163702,0.50193274,0.022924006,0.19321308,-0.2462117,0.88063765,-0.8159505,-0.28215784,-0.6260127,1.3978337,-1.0341299,0.3082689,0
1155,0.01779066,-0.12656707,-0.35768008,-0.35743558,-0.13630408,0.9713706,0.20875143,-0.7331313,-0.07323125,1.2138678,-0.644773,-0.75518715,-0.20653933,0.43633884,-1.1525275,0.19037086,0
1156,-0.44651657,-0.50971365,-1.1266217,0.15670456,-0.068161905,0.41747013,0.036407728,0.76115125,0.7887845,0.23204337,-0.26457727,-0.016972652,0.5110822,0.33738828,0.48646387,-0.08343132,0
1157,-0.05707863,-0.29624355,-0.9998901,0.18226892,0.22473589,0.318886,-0.16084097,-0.54273486,0.63401735,1.0147053,0.16176865,-0.013345074,-0.28198814,-0.24078934,-0.024826407,0.008874543,0
1158,0.60441333,0.305883,-0.41766143,-0.34098572,0.73133206,-0.42005187,0.46771112,0.42107996,-0.22165586,0.27108046,-0.007931381,0.59864736,0.15894495,0.5210974,0.22835915,-0.0976384,0
1159,0.28230432,-0.08204335,-0.6572157,-0.24081877,0.040501952,0.23333964,0.23049958,1.1727049,0.018457472,0.4518416,-0.0073749125,0.07774187,1.0156226,0.57810825,0.59194124,-0.5042734,0
1160,-0.17653222,-0.5252243,-0.27980542,0.24871388,0.14585799,0.43929857,0.22077046,0.8960953,0.28782338,0.3014198,-0.8344115,0.020520736,1.1945301,-0.04881543,0.6756656,-0.35540813,0
1161,-0.3975178,-0.18233112,-0.3287661,0.047509313,-0.2806368,0.24526715,-0.016962554,1.5726453,0.26328966,0.31072974,0.032593817,0.36327413,1.2878871,-0.41036978,-0.7354882,-0.013733789,1
1162,-0.44651657,-0.50971365,-1.1266217,0.15670456,-0.068161905,0.41747013,0.036407728,0.76115125,0.7887845,0.23204337,-0.26457727,-0.016972652,0.5110822,0.33738828,0.48646387,-0.08343132,0
1163,0.28230432,-0.08204335,-0.6572157,-0.24081877,0.040501952,0.23333964,0.23049958,1.1727049,0.018457472,0.4518416,-0.0073749125,0.07774187,1.0156226,0.57810825,0.59194124,-0.5042734,0
1164,-0.14209822,-0.58416677,-0.72925454,0.37188977,-0.13159236,0.54147255,-0.28046498,0.25567514,0.42790502,1.2012911,-0.28870952,-0.021190628,1.0330619,0.01640287,-0.047759622,-0.28923833,0
1165,-0.09385955,1.5573865,0.19482306,0.56912756,-0.5272917,-0.18831575,-0.7000514,0.09894422,-0.14205918,0.16049334,0.0194799,-0.45023274,0.015898138,0.11571514,-0.08205874,-0.050727457,0
1166,0.18001083,-0.19624041,-0.48970026,0.2717228,0.5592377,-0.111918956,-0.043253437,-0.4959499,0.1877917,1.02053,-0.289266,0.49971488,0.17638415,-0.04060799,-0.41134173,0.11739666,0
1167,0.01779066,-0.12656707,-0.35768008,-0.35743558,-0.13630408,0.9713706,0.20875143,-0.7331313,-0.07323125,1.2138678,-0.644773,-0.75518715,-0.20653933,0.43633884,-1.1525275,0.19037086,0
1168,-0.05707863,-0.29624355,-0.9998901,0.18226892,0.22473589,0.318886,-0.16084097,-0.54273486,0.63401735,1.0147053,0.16176865,-0.013345074,-0.28198814,-0.24078934,-0.024826407,0.008874543,0
1169,-0.14209822,-0.58416677,-0.72925454,0.37188977,-0.13159236,0.54147255,-0.28046498,0.25567514,0.42790502,1.2012911,-0.28870952,-0.021190628,1.0330619,0.01640287,-0.047759622,-0.28923833,0
1170,-0.41901433,0.64366686,-0.56014997,-0.29456794,0.39383954,0.2424289,0.5997237,0.80615914,-0.66026664,0.3903374,-0.71609515,0.14797494,0.0070782453,-0.24930957,0.10513934,0.40217113,0
1171,-0.003861457,0.7605091,-0.60475695,0.1909854,0.42906457,0.5284183,1.0155315,-0.35369658,-0.5638427,0.35484958,0.16531558,0.87435436,0.050347857,0.1936991,0.5668797,-0.2169571,0
1172,0.3360797,0.78763634,-0.113212496,-0.42341167,0.2330809,-1.001594,0.43958187,-0.33976078,-0.94336224,0.16398071,-0.24196315,0.349397,-0.10564087,-0.45493978,0.12742653,0.26214218,1
1173,0.19080856,0.19135241,-0.50020623,-0.24108161,-0.5247084,0.30361864,0.65286726,-0.019416325,-0.43428615,1.1476948,-0.21854937,0.21607524,0.14875354,-0.5928914,-0.16280419,0.18458828,0
1174,-0.41901433,0.64366686,-0.56014997,-0.29456794,0.39383954,0.2424289,0.5997237,0.80615914,-0.66026664,0.3903374,-0.71609515,0.14797494,0.0070782453,-0.24930957,0.10513934,0.40217113,0
1175,-0.53237945,0.5123548,-1.0764929,0.29963556,0.5952038,0.5126073,-0.23889883,0.5297684,-0.4392036,-0.270118,-0.16863218,-0.67087317,-0.17179504,-0.29144952,-0.4312036,0.415957,0
1176,0.011684924,1.0317236,-0.8817258,0.1720871,1.0705122,1.0312036,0.46840382,0.3251052,0.024469066,0.038356293,-0.14513895,0.07434595,0.03365148,0.37466523,0.5386492,0.012017161,0
1177,0.55094296,-1.1435134,-0.59931487,-0.23010048,0.8725333,-0.53144604,0.59508234,0.5858479,0.8966291,-0.30683845,1.0326551,0.9967231,0.013905615,-1.8398488,-0.41204742,-0.12821329,1
1178,0.4252245,-0.2483427,-0.18899511,0.04005164,0.014673471,0.40407827,-0.02064693,-0.20951521,0.40639335,1.1840472,-0.23185739,-0.1640034,-0.0011986643,-1.3576912,-0.17704748,-0.5744028,1
1179,-0.6445993,0.26250476,-0.7158162,0.96668863,-0.43736434,0.6479067,-0.43520853,-0.37290293,-0.21721041,-1.0132029,-0.2962505,0.32276678,-0.1605494,-0.3339318,-0.76509786,0.3431753,0
1180,-0.100534916,0.7818735,-0.521049,0.8391402,0.03794402,1.1665031,0.2720941,-0.57756615,0.24646226,-0.7047286,-0.27275726,1.0679859,0.044897113,0.33218294,0.20475498,-0.060764536,0
1181,-0.53237945,0.5123548,-1.0764929,0.29963556,0.5952038,0.5126073,-0.23889883,0.5297684,-0.4392036,-0.270118,-0.16863218,-0.67087317,-0.17179504,-0.29144952,-0.4312036,0.415957,0
1182,-0.6445993,0.26250476,-0.7158162,0.96668863,-0.43736434,0.6479067,-0.43520853,-0.37290293,-0.21721041,-1.0132029,-0.2962505,0.32276678,-0.1605494,-0.3339318,-0.76509786,0.3431753,0
1183,0.07744345,0.06004034,-1.0165492,0.3531219,-0.3233441,0.57379705,-0.18575527,-0.29580706,-0.2132231,0.4872394,0.3289136,-0.6027729,-0.030119747,-0.63503134,-0.6991471,0.19837412,0
1184,-0.003861457,0.7605091,-0.60475695,0.1909854,0.42906457,0.5284183,1.0155315,-0.35369658,-0.5638427,0.35484958,0.16531558,0.87435436,0.050347857,0.1936991,0.5668797,-0.2169571,0
1185,0.011684924,1.0317236,-0.8817258,0.1720871,1.0705122,1.0312036,0.46840382,0.3251052,0.024469066,0.038356293,-0.14513895,0.07434595,0.03365148,0.37466523,0.5386492,0.012017161,0
1186,-0.100534916,0.7818735,-0.521049,0.8391402,0.03794402,1.1665031,0.2720941,-0.57756615,0.24646226,-0.7047286,-0.27275726,1.0679859,0.044897113,0.33218294,0.20475498,-0.060764536,0
1187,0.6215078,0.5794091,-0.821782,0.22557345,0.15196425,1.0923934,0.5215474,-0.5004703,0.25044957,0.79571366,0.35240683,0.14244625,0.17532676,0.031083435,0.2707057,-0.20556572,0
1188,-0.19773972,0.4361761,-0.31982076,-0.542158,-0.5992417,0.6649854,-0.8128446,-0.1112689,0.16554484,1.1395817,0.7205345,0.00559327,0.2877509,-0.5031061,-0.4038822,0.05848519,0
1189,0.3360797,0.78763634,-0.113212496,-0.42341167,0.2330809,-1.001594,0.43958187,-0.33976078,-0.94336224,0.16398071,-0.24196315,0.349397,-0.10564087,-0.45493978,0.12742653,0.26214218,1
1190,1.0871675,-0.28863436,-0.7405574,-0.6589757,0.81384045,-1.3731432,0.561327,0.30882865,0.36116582,-0.8860409,1.2096406,0.77821535,0.03444232,-1.099713,-0.40374738,0.7197231,1
1191,0.55094296,-1.1435134,-0.59931487,-0.23010048,0.8725333,-0.53144604,0.59508234,0.5858479,0.8966291,-0.30683845,1.0326551,0.9967231,0.013905615,-1.8398488,-0.41204742,-0.12821329,1
