,k,train_split,embedding_d,regular_precision,regular_recall,regular_f1-score,regular_support,critical_precision,critical_recall,critical_f1-score,critical_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,accuracy
168,2,0.7,128,0.9951923076923077,0.6592356687898089,0.7931034482758621,314,0.0,0.0,0.0,1,0.49759615384615385,0.32961783439490444,0.39655172413793105,315,0.9920329670329671,0.6571428571428571,0.7905856595511768,315,0.6571428571428571
169,2,0.7,128,1.0,0.7165605095541401,0.8348794063079777,314,0.011111111111111112,1.0,0.02197802197802198,1,0.5055555555555555,0.85828025477707,0.4284287141429999,315,0.9968606701940036,0.7174603174603174,0.8322987669926447,315,0.7174603174603175
170,2,0.7,128,1.0,0.2802547770700637,0.43781094527363185,314,0.004405286343612335,1.0,0.008771929824561405,1,0.5022026431718062,0.6401273885350318,0.22329143754909664,315,0.9968393818614083,0.28253968253968254,0.43644891665315855,315,0.28253968253968254
171,2,0.7,128,1.0,0.7961783439490446,0.8865248226950355,314,0.015384615384615385,1.0,0.030303030303030307,1,0.5076923076923077,0.8980891719745223,0.4584139264990329,315,0.9968742368742369,0.7968253968253968,0.8838066582747433,315,0.7968253968253968
172,2,0.7,128,0.9894736842105263,0.29936305732484075,0.4596577017114915,314,0.0,0.0,0.0,1,0.49473684210526314,0.14968152866242038,0.22982885085574575,315,0.9863324979114453,0.2984126984126984,0.45819847091240745,315,0.2984126984126984
173,2,0.7,128,0.9964664310954063,0.8980891719745223,0.9447236180904522,314,0.0,0.0,0.0,1,0.49823321554770317,0.44904458598726116,0.4723618090452261,315,0.9933030455998653,0.8952380952380953,0.9417244954933397,315,0.8952380952380953
174,2,0.7,128,1.0,0.2643312101910828,0.4181360201511335,314,0.004310344827586207,1.0,0.008583690987124462,1,0.5021551724137931,0.6321656050955414,0.21335985556912898,315,0.99683908045977,0.26666666666666666,0.4168358540268033,315,0.26666666666666666
175,2,0.7,128,1.0,0.5796178343949044,0.7338709677419354,314,0.007518796992481203,1.0,0.014925373134328356,1,0.5037593984962406,0.7898089171974523,0.3743981704381319,315,0.9968492660221984,0.580952380952381,0.7315886007749272,315,0.580952380952381
176,2,0.7,128,0.9964664310954063,0.8980891719745223,0.9447236180904522,314,0.0,0.0,0.0,1,0.49823321554770317,0.44904458598726116,0.4723618090452261,315,0.9933030455998653,0.8952380952380953,0.9417244954933397,315,0.8952380952380953
177,2,0.7,128,1.0,0.643312101910828,0.7829457364341085,314,0.008849557522123894,1.0,0.017543859649122806,1,0.504424778761062,0.821656050955414,0.4002447980416156,315,0.9968534906588004,0.6444444444444445,0.7805158892062196,315,0.6444444444444445
178,2,0.7,128,1.0,0.7006369426751592,0.8239700374531835,314,0.010526315789473684,1.0,0.020833333333333332,1,0.5052631578947369,0.8503184713375795,0.42240168539325845,315,0.996858813700919,0.7015873015873015,0.8214203971226443,315,0.7015873015873015
179,2,0.7,128,1.0,0.44904458598726116,0.6197802197802198,314,0.005747126436781609,1.0,0.011428571428571429,1,0.5028735632183908,0.7245222929936306,0.3156043956043956,315,0.996843641671228,0.4507936507936508,0.6178489447060876,315,0.4507936507936508
180,2,0.7,128,0.9961685823754789,0.8280254777070064,0.9043478260869565,314,0.0,0.0,0.0,1,0.49808429118773945,0.4140127388535032,0.45217391304347826,315,0.9930061424314297,0.8253968253968254,0.9014768806073153,315,0.8253968253968254
181,2,0.7,128,1.0,0.7961783439490446,0.8865248226950355,314,0.015384615384615385,1.0,0.030303030303030307,1,0.5076923076923077,0.8980891719745223,0.4584139264990329,315,0.9968742368742369,0.7968253968253968,0.8838066582747433,315,0.7968253968253968
182,2,0.7,128,1.0,0.34076433121019106,0.508313539192399,314,0.004807692307692308,1.0,0.009569377990430623,1,0.5024038461538461,0.6703821656050956,0.2589414585914148,315,0.9968406593406594,0.34285714285714286,0.5067302243949324,315,0.34285714285714286
183,2,0.7,128,1.0,0.5764331210191083,0.7313131313131312,314,0.007462686567164179,1.0,0.014814814814814815,1,0.503731343283582,0.7882165605095541,0.37306397306397304,315,0.9968490878938641,0.5777777777777777,0.7290385334829779,315,0.5777777777777777
184,2,0.7,128,0.9935897435897436,0.49363057324840764,0.6595744680851063,314,0.0,0.0,0.0,1,0.4967948717948718,0.24681528662420382,0.32978723404255317,315,0.9904354904354905,0.49206349206349204,0.6574805808848362,315,0.49206349206349204
185,2,0.7,128,1.0,0.1305732484076433,0.23098591549295772,314,0.0036496350364963502,1.0,0.007272727272727273,1,0.5018248175182481,0.5652866242038217,0.11912932138284249,315,0.9968369829683698,0.13333333333333333,0.23027571489543316,315,0.13333333333333333
